AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
MDW,Chicago Midway International Airport,51,0,72,13,0,0,0,18,3,3,1,2024-10-03,1,1800 - 1900,2024-10-11 00:00:00,32,21,48,32,A398,Main Terminal,139,17,91,32
MDW,Chicago Midway International Airport,172,0,36,16,0,0,0,10,3,7,2,2024-10-03,11,2000 - 2100,2024-10-11 00:00:00,40,19,59,40,A398,Main Terminal,231,7,172,39
MDW,Chicago Midway International Airport,55,0,0,0,0,0,0,4,3,2,1,2024-10-03,17,2100 - 2200,2024-10-11 00:00:00,11,6,38,11,A398,Main Terminal,57,2,19,5
MDW,Chicago Midway International Airport,133,0,63,0,0,0,0,11,5,8,2,2024-10-04,2,0900 - 1000,2024-10-12 00:00:00,24,12,137,24,A398,Main Terminal,204,9,67,24
MDW,Chicago Midway International Airport,196,0,54,0,0,0,0,8,5,11,3,2024-10-04,12,1000 - 1100,2024-10-12 00:00:00,22,7,170,22,A398,Main Terminal,261,9,91,22
MDW,Chicago Midway International Airport,59,0,18,0,0,0,0,12,5,0,1,2024-10-04,4,1600 - 1700,2024-10-12 00:00:00,18,12,71,18,A398,Main Terminal,77,6,6,9
MDW,Chicago Midway International Airport,53,0,60,36,0,0,0,21,4,3,1,2024-10-04,0,1900 - 2000,2024-10-12 00:00:00,43,23,116,43,A398,Main Terminal,152,13,36,43
MDW,Chicago Midway International Airport,95,0,0,0,0,0,0,1,4,0,1,2024-10-04,10,2000 - 2100,2024-10-12 00:00:00,5,3,2,4,A398,Main Terminal,95,1,93,5
MDW,Chicago Midway International Airport,152,0,21,0,0,0,0,5,5,4,2,2024-10-04,5,2100 - 2200,2024-10-12 00:00:00,22,5,117,22,A398,Main Terminal,177,5,60,21
MDW,Chicago Midway International Airport,80,0,12,0,0,0,0,9,5,3,1,2024-10-05,0,0800 - 0900,2024-10-13 00:00:00,19,9,66,19,A398,Main Terminal,95,7,29,17
MDW,Chicago Midway International Airport,70,0,54,0,0,0,0,14,5,1,1,2024-10-05,0,0900 - 1000,2024-10-13 00:00:00,24,14,67,24,A398,Main Terminal,125,13,58,24
MDW,Chicago Midway International Airport,98,0,52,43,0,0,0,18,5,5,2,2024-10-05,5,1100 - 1200,2024-10-13 00:00:00,45,20,138,45,A398,Main Terminal,198,13,60,45
MDW,Chicago Midway International Airport,105,0,0,0,0,0,0,1,4,0,1,2024-10-05,6,1600 - 1700,2024-10-13 00:00:00,5,0,1,0,A398,Main Terminal,105,1,104,5
MDW,Chicago Midway International Airport,69,0,36,29,0,0,0,19,4,3,1,2024-10-05,2,1700 - 1800,2024-10-13 00:00:00,43,24,71,43,A398,Main Terminal,137,13,66,41
MDW,Chicago Midway International Airport,146,0,67,27,39,34,0,24,3,10,3,2024-10-05,23,1800 - 1900,2024-10-13 00:00:00,85,42,74,85,A398,Main Terminal,323,20,249,80
MDW,Chicago Midway International Airport,51,0,46,43,0,0,0,21,4,2,1,2024-10-05,0,2100 - 2200,2024-10-13 00:00:00,44,23,62,43,A398,Main Terminal,142,20,80,44
MDW,Chicago Midway International Airport,178,0,55,0,0,0,0,9,4,4,2,2024-10-06,3,0900 - 1000,2024-10-14 00:00:00,23,11,109,23,A398,Main Terminal,237,7,128,23
MDW,Chicago Midway International Airport,58,0,0,0,0,0,0,2,4,1,1,2024-10-06,5,1100 - 1200,2024-10-14 00:00:00,11,2,47,11,A398,Main Terminal,59,3,12,9
MDW,Chicago Midway International Airport,6,0,0,0,0,0,0,8,1,1,1,2024-10-06,0,1500 - 1600,2024-10-14 00:00:00,10,0,0,0,A398,Main Terminal,7,8,7,10
MDW,Chicago Midway International Airport,69,0,0,0,0,0,0,2,4,3,1,2024-10-06,12,1600 - 1700,2024-10-14 00:00:00,6,2,26,6,A398,Main Terminal,72,2,46,6
MDW,Chicago Midway International Airport,153,0,0,0,0,0,0,3,4,0,1,2024-10-06,31,1700 - 1800,2024-10-14 00:00:00,10,0,0,0,A398,Main Terminal,153,3,153,10
MDW,Chicago Midway International Airport,81,0,136,61,0,0,0,21,4,5,2,2024-10-06,14,1900 - 2000,2024-10-14 00:00:00,40,18,56,40,A398,Main Terminal,283,22,227,40
MDW,Chicago Midway International Airport,133,0,47,36,0,0,0,14,4,2,2,2024-10-06,15,2100 - 2200,2024-10-14 00:00:00,43,24,78,43,A398,Main Terminal,218,9,140,43
MDW,Chicago Midway International Airport,139,0,62,0,0,0,0,11,5,7,2,2024-10-07,1,0900 - 1000,2024-10-15 00:00:00,29,14,104,29,A398,Main Terminal,208,8,104,26
MDW,Chicago Midway International Airport,58,0,10,0,0,0,0,7,5,0,1,2024-10-07,22,1000 - 1100,2024-10-15 00:00:00,17,9,50,17,A398,Main Terminal,68,2,18,13
MDW,Chicago Midway International Airport,83,0,47,0,0,0,0,11,5,4,1,2024-10-07,1,1100 - 1200,2024-10-15 00:00:00,24,15,44,24,A398,Main Terminal,134,10,90,24
MDW,Chicago Midway International Airport,71,0,22,0,0,0,0,8,5,3,1,2024-10-07,0,1200 - 1300,2024-10-15 00:00:00,20,11,56,20,A398,Main Terminal,96,4,40,18
MDW,Chicago Midway International Airport,122,0,0,0,0,0,0,2,5,3,1,2024-10-07,7,1300 - 1400,2024-10-15 00:00:00,10,3,49,10,A398,Main Terminal,125,1,76,8
MDW,Chicago Midway International Airport,72,0,0,0,0,0,0,2,5,1,1,2024-10-07,10,1600 - 1700,2024-10-15 00:00:00,8,2,51,8,A398,Main Terminal,73,2,22,8
MDW,Chicago Midway International Airport,170,0,0,0,0,0,0,3,5,3,1,2024-10-07,14,2000 - 2100,2024-10-15 00:00:00,9,4,8,9,A398,Main Terminal,173,2,165,9
MDW,Chicago Midway International Airport,95,0,51,0,0,0,0,12,5,8,1,2024-10-07,1,2100 - 2200,2024-10-15 00:00:00,27,14,49,27,A398,Main Terminal,154,11,105,27
MDW,Chicago Midway International Airport,59,0,77,23,0,0,0,19,4,5,1,2024-10-08,2,0900 - 1000,2024-10-16 00:00:00,36,22,75,36,A398,Main Terminal,164,18,89,36
MDW,Chicago Midway International Airport,40,0,10,0,0,0,0,11,5,1,1,2024-10-08,7,1600 - 1700,2024-10-16 00:00:00,18,12,42,18,A398,Main Terminal,51,6,9,8
MDW,Chicago Midway International Airport,170,0,116,0,0,0,0,14,5,7,2,2024-10-08,3,1900 - 2000,2024-10-16 00:00:00,27,15,103,27,A398,Main Terminal,293,14,190,27
MDW,Chicago Midway International Airport,115,0,0,0,0,0,0,3,5,0,1,2024-10-08,9,2000 - 2100,2024-10-16 00:00:00,8,6,8,8,A398,Main Terminal,115,3,107,8
MDW,Chicago Midway International Airport,118,0,54,0,0,0,0,11,5,10,1,2024-10-08,0,2100 - 2200,2024-10-16 00:00:00,23,14,71,23,A398,Main Terminal,182,10,111,22
MDW,Chicago Midway International Airport,90,0,10,0,0,0,0,9,4,5,1,2024-10-09,0,0800 - 0900,2024-10-17 00:00:00,17,9,72,17,A398,Main Terminal,105,8,33,17
MDW,Chicago Midway International Airport,110,0,30,0,0,0,0,8,4,4,1,2024-10-09,1,0900 - 1000,2024-10-17 00:00:00,22,10,104,22,A398,Main Terminal,144,5,40,18
MDW,Chicago Midway International Airport,114,0,17,0,0,0,0,6,3,0,1,2024-10-09,0,1100 - 1200,2024-10-17 00:00:00,19,8,72,19,A398,Main Terminal,131,4,59,19
MDW,Chicago Midway International Airport,0,0,10,0,0,0,0,17,1,0,1,2024-10-09,0,1300 - 1400,2024-10-17 00:00:00,19,0,0,0,A398,Main Terminal,10,17,10,19
MDW,Chicago Midway International Airport,58,0,0,0,0,0,0,2,4,1,1,2024-10-09,9,1600 - 1700,2024-10-17 00:00:00,7,3,47,7,A398,Main Terminal,59,0,12,2
MDW,Chicago Midway International Airport,76,0,52,0,0,0,0,14,5,4,1,2024-10-09,0,1800 - 1900,2024-10-17 00:00:00,27,17,59,27,A398,Main Terminal,132,12,73,27
MDW,Chicago Midway International Airport,97,0,52,0,0,0,0,14,5,5,1,2024-10-09,2,1900 - 2000,2024-10-17 00:00:00,27,15,88,27,A398,Main Terminal,154,12,66,27
MDW,Chicago Midway International Airport,116,0,0,0,0,0,0,0,5,4,1,2024-10-09,13,2000 - 2100,2024-10-17 00:00:00,5,0,4,0,A398,Main Terminal,120,0,116,5
MDW,Chicago Midway International Airport,170,0,47,0,0,0,0,9,5,4,2,2024-10-09,8,2100 - 2200,2024-10-17 00:00:00,23,8,98,23,A398,Main Terminal,221,10,123,23
MDW,Chicago Midway International Airport,66,0,45,0,0,0,0,13,5,3,1,2024-10-10,2,0800 - 0900,2024-10-18 00:00:00,23,13,93,23,A398,Main Terminal,114,13,21,23
MDW,Chicago Midway International Airport,175,0,48,0,0,0,0,10,5,5,2,2024-10-10,10,0900 - 1000,2024-10-18 00:00:00,24,10,211,24,A398,Main Terminal,228,8,17,21
MDW,Chicago Midway International Airport,78,0,46,0,0,0,0,12,5,2,1,2024-10-10,0,1000 - 1100,2024-10-18 00:00:00,26,13,86,26,A398,Main Terminal,126,10,40,26
MDW,Chicago Midway International Airport,56,0,0,0,0,0,0,1,5,2,1,2024-10-10,3,1500 - 1600,2024-10-18 00:00:00,3,1,46,3,A398,Main Terminal,58,0,12,3
MDW,Chicago Midway International Airport,185,0,59,0,0,0,0,8,4,6,2,2024-10-10,11,1900 - 2000,2024-10-18 00:00:00,27,14,76,27,A398,Main Terminal,250,5,174,23
MDW,Chicago Midway International Airport,153,0,33,0,0,0,0,9,4,3,2,2024-10-10,13,2100 - 2200,2024-10-18 00:00:00,23,10,128,23,A398,Main Terminal,189,8,61,21
MDW,Chicago Midway International Airport,95,0,44,0,0,0,0,11,5,7,1,2024-10-11,0,0800 - 0900,2024-10-19 00:00:00,21,11,142,21,A398,Main Terminal,146,9,4,16
MDW,Chicago Midway International Airport,165,0,78,0,0,0,0,11,5,4,2,2024-10-11,21,0900 - 1000,2024-10-19 00:00:00,23,12,237,23,A398,Main Terminal,247,3,10,19
MDW,Chicago Midway International Airport,93,0,115,7,0,0,0,15,5,3,2,2024-10-11,1,1000 - 1100,2024-10-19 00:00:00,31,17,156,31,A398,Main Terminal,218,12,62,31
MDW,Chicago Midway International Airport,73,0,0,0,0,0,0,0,4,1,1,2024-10-11,8,1600 - 1700,2024-10-19 00:00:00,0,0,70,0,A398,Main Terminal,74,0,4,0
MDW,Chicago Midway International Airport,226,0,71,0,0,0,0,9,4,6,2,2024-10-11,16,1900 - 2000,2024-10-19 00:00:00,27,16,113,27,A398,Main Terminal,303,5,190,27
MDW,Chicago Midway International Airport,187,0,0,0,0,0,0,2,4,3,2,2024-10-11,4,2100 - 2200,2024-10-19 00:00:00,14,2,126,14,A398,Main Terminal,190,2,64,14
MDW,Chicago Midway International Airport,151,0,83,0,0,0,0,12,4,10,2,2024-10-12,1,0900 - 1000,2024-10-20 00:30:02,27,13,163,27,A398,Main Terminal,244,9,81,27
MDW,Chicago Midway International Airport,125,0,51,0,0,0,0,12,4,11,2,2024-10-12,9,1100 - 1200,2024-10-20 00:30:02,26,13,139,26,A398,Main Terminal,187,8,48,22
MDW,Chicago Midway International Airport,80,0,47,12,0,0,0,15,4,4,1,2024-10-12,0,1600 - 1700,2024-10-20 00:30:02,37,18,88,37,A398,Main Terminal,143,10,55,37
MDW,Chicago Midway International Airport,166,0,0,0,0,0,0,6,4,8,1,2024-10-12,15,1700 - 1800,2024-10-20 00:30:02,13,0,0,0,A398,Main Terminal,174,6,174,13
MDW,Chicago Midway International Airport,229,0,87,35,0,0,0,13,4,11,3,2024-10-12,27,1800 - 1900,2024-10-20 00:30:02,42,24,84,42,A398,Main Terminal,362,9,278,40
MDW,Chicago Midway International Airport,82,0,49,0,0,0,0,12,4,4,1,2024-10-12,2,2000 - 2100,2024-10-20 00:30:02,27,15,63,27,A398,Main Terminal,135,9,72,26
MDW,Chicago Midway International Airport,78,0,5,0,0,0,0,7,5,2,1,2024-10-13,0,0800 - 0900,2024-10-21 00:00:00,17,9,43,17,A398,Main Terminal,85,6,42,17
MDW,Chicago Midway International Airport,90,0,50,0,0,0,0,13,5,2,1,2024-10-13,2,0900 - 1000,2024-10-21 00:00:00,24,14,72,24,A398,Main Terminal,142,12,70,24
MDW,Chicago Midway International Airport,43,0,0,0,0,0,0,0,5,0,1,2024-10-13,1,1100 - 1200,2024-10-21 00:00:00,0,0,29,0,A398,Main Terminal,43,0,14,0
MDW,Chicago Midway International Airport,42,0,0,0,0,0,0,7,4,2,1,2024-10-13,5,1600 - 1700,2024-10-21 00:00:00,12,8,22,12,A398,Main Terminal,44,7,22,11
MDW,Chicago Midway International Airport,278,0,30,0,0,0,0,5,5,11,2,2024-10-13,23,1800 - 1900,2024-10-21 00:00:00,20,10,51,20,A398,Main Terminal,319,4,268,20
MDW,Chicago Midway International Airport,133,0,8,0,0,0,0,11,5,3,1,2024-10-13,22,1900 - 2000,2024-10-21 00:00:00,16,12,3,15,A398,Main Terminal,144,11,141,16
MDW,Chicago Midway International Airport,107,0,28,0,0,0,0,10,5,6,1,2024-10-13,2,2100 - 2200,2024-10-21 00:00:00,20,11,43,20,A398,Main Terminal,141,9,98,20
MDW,Chicago Midway International Airport,43,0,0,0,0,0,0,4,5,1,1,2024-10-13,2,2200 - 2300,2024-10-21 00:00:00,9,4,23,9,A398,Main Terminal,44,4,21,9
MDW,Chicago Midway International Airport,188,0,32,0,0,0,0,9,4,11,2,2024-10-14,1,0900 - 1000,2024-10-22 00:00:00,23,9,99,23,A398,Main Terminal,231,8,132,23
MDW,Chicago Midway International Airport,193,0,5,0,0,0,0,4,4,8,2,2024-10-14,9,1000 - 1100,2024-10-22 00:00:00,16,5,98,16,A398,Main Terminal,206,2,108,16
MDW,Chicago Midway International Airport,81,0,21,0,0,0,0,10,4,7,1,2024-10-14,2,1100 - 1200,2024-10-22 00:00:00,20,12,38,20,A398,Main Terminal,109,9,71,20
MDW,Chicago Midway International Airport,115,0,3,0,0,0,0,7,4,5,1,2024-10-14,6,1200 - 1300,2024-10-22 00:00:00,16,8,31,16,A398,Main Terminal,123,7,92,16
MDW,Chicago Midway International Airport,71,0,0,0,0,0,0,0,4,1,1,2024-10-14,13,1600 - 1700,2024-10-22 00:00:00,4,0,37,4,A398,Main Terminal,72,0,35,4
MDW,Chicago Midway International Airport,115,0,38,0,0,0,0,10,4,5,1,2024-10-14,1,1900 - 2000,2024-10-22 00:00:00,23,11,48,23,A398,Main Terminal,158,9,110,23
MDW,Chicago Midway International Airport,170,0,0,0,0,0,0,2,4,3,1,2024-10-14,24,2000 - 2100,2024-10-22 00:00:00,9,2,2,4,A398,Main Terminal,173,2,171,9
MDW,Chicago Midway International Airport,222,0,0,0,0,0,0,2,5,3,2,2024-10-14,9,2100 - 2200,2024-10-22 00:00:00,13,2,74,13,A398,Main Terminal,225,2,151,13
MDW,Chicago Midway International Airport,52,0,94,36,3,0,0,21,4,8,3,2024-10-15,10,0900 - 1000,2024-10-23 00:00:00,46,24,131,46,A398,Main Terminal,193,15,62,46
MDW,Chicago Midway International Airport,71,0,0,0,0,0,0,6,4,3,1,2024-10-15,11,1600 - 1700,2024-10-23 00:00:00,12,6,56,12,A398,Main Terminal,74,6,18,11
MDW,Chicago Midway International Airport,254,0,24,0,0,0,0,5,4,4,2,2024-10-15,30,1900 - 2000,2024-10-23 00:00:00,19,10,55,19,A398,Main Terminal,282,4,227,19
MDW,Chicago Midway International Airport,92,0,14,0,0,0,0,6,4,2,1,2024-10-15,0,2000 - 2100,2024-10-23 00:00:00,17,7,54,17,A398,Main Terminal,108,5,54,17
MDW,Chicago Midway International Airport,114,0,57,0,0,0,0,10,4,3,2,2024-10-15,12,2100 - 2200,2024-10-23 00:00:00,27,16,77,27,A398,Main Terminal,174,6,97,27
MDW,Chicago Midway International Airport,123,0,48,0,0,0,0,11,4,3,2,2024-10-16,0,0900 - 1000,2024-10-24 00:00:00,30,13,110,30,A398,Main Terminal,174,8,64,29
MDW,Chicago Midway International Airport,0,0,63,12,0,0,0,25,4,2,1,2024-10-16,0,1100 - 1200,2024-10-24 00:00:00,35,27,46,35,A398,Main Terminal,77,22,31,32
MDW,Chicago Midway International Airport,58,0,4,0,0,0,0,6,4,4,1,2024-10-16,17,1500 - 1600,2024-10-24 00:00:00,17,7,49,17,A398,Main Terminal,66,2,17,5
MDW,Chicago Midway International Airport,57,0,48,19,0,0,0,17,4,6,1,2024-10-16,4,1600 - 1700,2024-10-24 00:00:00,39,22,52,39,A398,Main Terminal,130,14,78,38
MDW,Chicago Midway International Airport,221,0,26,0,0,0,0,8,4,11,2,2024-10-16,8,1900 - 2000,2024-10-24 00:00:00,20,11,70,20,A398,Main Terminal,258,7,188,19
MDW,Chicago Midway International Airport,72,0,18,0,0,0,0,9,3,2,1,2024-10-16,1,2100 - 2200,2024-10-24 00:00:00,19,13,41,19,A398,Main Terminal,92,6,51,16
MDW,Chicago Midway International Airport,56,0,67,0,0,0,0,15,3,4,1,2024-10-17,1,0800 - 0900,2024-10-25 00:00:00,29,15,115,29,A398,Main Terminal,127,11,12,26
MDW,Chicago Midway International Airport,96,0,91,3,0,0,0,15,3,12,2,2024-10-17,25,0900 - 1000,2024-10-25 00:00:00,31,16,162,31,A398,Main Terminal,202,9,40,27
MDW,Chicago Midway International Airport,70,0,17,0,0,0,0,9,3,2,1,2024-10-17,0,1000 - 1100,2024-10-25 00:00:00,19,11,44,19,A398,Main Terminal,89,7,45,19
MDW,Chicago Midway International Airport,76,0,0,0,0,0,0,3,3,1,1,2024-10-17,13,1600 - 1700,2024-10-25 00:00:00,11,4,50,11,A398,Main Terminal,77,2,27,11
MDW,Chicago Midway International Airport,219,0,41,2,0,0,0,9,3,4,2,2024-10-17,19,1900 - 2000,2024-10-25 00:00:00,31,17,61,31,A398,Main Terminal,266,6,205,30
MDW,Chicago Midway International Airport,65,0,22,0,0,0,0,10,3,1,1,2024-10-17,0,2100 - 2200,2024-10-25 00:00:00,25,17,35,25,A398,Main Terminal,88,6,53,24
MDW,Chicago Midway International Airport,64,0,0,0,0,0,0,5,4,0,1,2024-10-18,0,0800 - 0900,2024-10-26 00:00:00,12,5,47,12,A398,Main Terminal,64,4,17,12
MDW,Chicago Midway International Airport,151,0,26,0,0,0,0,7,5,5,2,2024-10-18,10,0900 - 1000,2024-10-26 00:00:00,22,8,136,22,A398,Main Terminal,182,3,46,20
MDW,Chicago Midway International Airport,44,0,60,3,0,0,0,17,5,3,1,2024-10-18,0,1000 - 1100,2024-10-26 00:00:00,31,20,60,31,A398,Main Terminal,110,14,50,31
MDW,Chicago Midway International Airport,61,0,4,0,0,0,0,5,5,2,1,2024-10-18,1,1100 - 1200,2024-10-26 00:00:00,21,7,48,21,A398,Main Terminal,67,1,19,5
MDW,Chicago Midway International Airport,74,0,0,0,0,0,0,2,4,1,1,2024-10-18,9,1600 - 1700,2024-10-26 00:00:00,8,3,61,8,A398,Main Terminal,75,0,14,3
MDW,Chicago Midway International Airport,252,0,59,0,0,0,0,7,4,8,2,2024-10-18,17,1900 - 2000,2024-10-26 00:00:00,26,14,102,26,A398,Main Terminal,319,4,217,23
MDW,Chicago Midway International Airport,60,0,59,0,0,0,0,16,4,0,1,2024-10-18,1,2100 - 2200,2024-10-26 00:00:00,28,15,56,28,A398,Main Terminal,119,17,63,28
MDW,Chicago Midway International Airport,55,0,16,0,0,0,0,11,4,3,1,2024-10-19,0,0800 - 0900,2024-10-27 00:00:00,20,12,42,20,A398,Main Terminal,74,10,32,19
MDW,Chicago Midway International Airport,130,0,0,0,0,0,0,4,5,2,1,2024-10-19,1,0900 - 1000,2024-10-27 00:00:00,15,6,76,15,A398,Main Terminal,132,3,56,15
MDW,Chicago Midway International Airport,164,0,8,0,0,0,0,7,5,4,2,2024-10-19,10,1100 - 1200,2024-10-27 00:00:00,17,9,117,17,A398,Main Terminal,176,4,59,15
MDW,Chicago Midway International Airport,72,0,43,22,0,0,0,17,5,5,1,2024-10-19,1,1600 - 1700,2024-10-27 00:00:00,39,20,75,39,A398,Main Terminal,142,15,67,39
MDW,Chicago Midway International Airport,89,0,81,0,0,0,0,14,4,4,1,2024-10-19,11,1700 - 1800,2024-10-27 00:00:00,26,22,2,23,A398,Main Terminal,174,14,172,26
MDW,Chicago Midway International Airport,254,0,60,0,0,0,0,7,5,3,3,2024-10-19,12,1800 - 1900,2024-10-27 00:00:00,25,13,55,25,A398,Main Terminal,317,6,262,25
MDW,Chicago Midway International Airport,126,0,10,0,0,0,0,6,5,4,1,2024-10-19,1,2100 - 2200,2024-10-27 00:00:00,16,7,55,16,A398,Main Terminal,140,6,85,16
MDW,Chicago Midway International Airport,80,0,6,0,0,0,0,7,3,3,1,2024-10-20,0,0800 - 0900,2024-10-28 00:00:00,18,8,37,18,A398,Main Terminal,89,6,52,17
MDW,Chicago Midway International Airport,69,0,60,0,0,0,0,14,3,4,1,2024-10-20,2,0900 - 1000,2024-10-28 00:00:00,29,17,56,29,A398,Main Terminal,133,12,77,29
MDW,Chicago Midway International Airport,69,0,0,0,0,0,0,1,4,1,1,2024-10-20,10,1100 - 1200,2024-10-28 00:00:00,7,1,48,5,A398,Main Terminal,70,1,22,7
MDW,Chicago Midway International Airport,75,0,0,0,0,0,0,2,5,1,1,2024-10-20,14,1600 - 1700,2024-10-28 00:00:00,8,2,37,7,A398,Main Terminal,76,2,39,8
MDW,Chicago Midway International Airport,176,0,0,0,0,0,0,3,5,0,1,2024-10-20,10,1800 - 1900,2024-10-28 00:00:00,11,4,6,11,A398,Main Terminal,176,3,170,11
MDW,Chicago Midway International Airport,253,0,9,0,0,0,0,8,5,7,2,2024-10-20,21,1900 - 2000,2024-10-28 00:00:00,17,8,65,17,A398,Main Terminal,269,8,204,16
MDW,Chicago Midway International Airport,91,0,53,0,0,0,0,13,5,5,1,2024-10-20,2,2100 - 2200,2024-10-28 00:00:00,25,16,43,25,A398,Main Terminal,149,12,106,25
MDW,Chicago Midway International Airport,62,0,24,0,0,0,0,10,3,2,1,2024-10-21,2,0800 - 0900,2024-10-29 00:00:00,22,12,33,22,A398,Main Terminal,88,9,55,22
MDW,Chicago Midway International Airport,148,0,24,0,0,0,0,7,4,6,2,2024-10-21,12,0900 - 1000,2024-10-29 00:00:00,25,8,127,25,A398,Main Terminal,178,4,51,23
MDW,Chicago Midway International Airport,56,0,73,0,0,0,0,17,5,4,1,2024-10-21,2,1000 - 1100,2024-10-29 00:00:00,30,19,52,30,A398,Main Terminal,133,15,81,29
MDW,Chicago Midway International Airport,95,0,4,0,0,0,0,7,5,0,1,2024-10-21,5,1100 - 1200,2024-10-29 00:00:00,16,7,36,16,A398,Main Terminal,99,7,63,16
MDW,Chicago Midway International Airport,81,0,24,0,0,0,0,12,5,4,1,2024-10-21,0,1200 - 1300,2024-10-29 00:00:00,20,11,50,20,A398,Main Terminal,109,12,59,20
MDW,Chicago Midway International Airport,0,0,76,0,0,0,0,24,5,1,1,2024-10-21,5,1600 - 1700,2024-10-29 00:00:00,29,23,67,29,A398,Main Terminal,77,25,10,28
MDW,Chicago Midway International Airport,135,0,0,0,0,0,0,3,5,4,1,2024-10-21,2,1900 - 2000,2024-10-29 00:00:00,12,4,51,12,A398,Main Terminal,139,3,88,12
MDW,Chicago Midway International Airport,173,0,0,0,0,0,0,3,5,0,1,2024-10-21,23,2000 - 2100,2024-10-29 00:00:00,9,0,0,0,A398,Main Terminal,173,3,173,9
MDW,Chicago Midway International Airport,125,0,0,0,0,0,0,6,5,4,1,2024-10-21,1,2100 - 2200,2024-10-29 00:00:00,15,8,42,15,A398,Main Terminal,129,6,87,15
MDW,Chicago Midway International Airport,68,0,40,1,0,0,0,12,3,7,1,2024-10-22,6,0900 - 1000,2024-10-30 00:00:00,32,15,55,32,A398,Main Terminal,116,9,61,24
