AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
MDW,Chicago Midway International Airport,28,0,0,0,0,0,0,1,5,1,1,2024-07-04,3,1600 - 1700,2024-08-05 10:23:43,3,0,21,3,A398,Main Terminal,29,1,8,3
MDW,Chicago Midway International Airport,201,0,22,0,0,0,0,4,4,4,2,2024-07-04,14,1900 - 2000,2024-08-05 10:23:43,22,10,66,22,A398,Main Terminal,227,2,161,22
MDW,Chicago Midway International Airport,0,0,113,57,0,0,0,28,4,4,1,2024-07-04,5,2000 - 2100,2024-08-05 10:23:43,35,29,13,35,A398,Main Terminal,174,28,161,35
MDW,Chicago Midway International Airport,91,0,49,20,0,0,0,14,3,6,2,2024-07-04,7,2100 - 2200,2024-08-05 10:23:43,37,18,95,37,A398,Main Terminal,166,8,71,34
MDW,Chicago Midway International Airport,139,0,88,27,6,0,0,16,3,16,2,2024-07-05,2,0900 - 1000,2024-08-05 10:23:43,50,21,138,50,A398,Main Terminal,276,12,138,45
MDW,Chicago Midway International Airport,81,0,102,30,0,0,0,19,4,9,2,2024-07-05,2,1000 - 1100,2024-08-05 10:23:43,43,23,124,43,A398,Main Terminal,222,14,98,43
MDW,Chicago Midway International Airport,60,0,54,7,0,0,0,16,4,7,1,2024-07-05,0,1100 - 1200,2024-08-05 10:23:43,32,22,68,32,A398,Main Terminal,128,9,60,25
MDW,Chicago Midway International Airport,36,0,0,0,0,0,0,0,5,0,1,2024-07-05,4,1700 - 1800,2024-08-05 10:23:43,2,0,28,2,A398,Main Terminal,36,0,8,0
MDW,Chicago Midway International Airport,104,0,186,27,0,0,0,19,4,10,2,2024-07-05,7,1900 - 2000,2024-08-05 10:23:43,42,20,83,42,A398,Main Terminal,327,18,244,39
MDW,Chicago Midway International Airport,140,0,0,0,0,0,0,8,4,4,1,2024-07-05,14,2000 - 2100,2024-08-05 10:23:43,15,10,2,11,A398,Main Terminal,144,8,142,15
MDW,Chicago Midway International Airport,41,0,38,88,17,0,0,28,4,7,2,2024-07-05,1,2100 - 2200,2024-08-05 10:23:43,49,27,87,49,A398,Main Terminal,191,28,104,48
MDW,Chicago Midway International Airport,168,0,109,9,0,0,0,14,4,6,2,2024-07-06,3,0900 - 1000,2024-08-05 10:23:43,34,16,130,34,A398,Main Terminal,292,12,162,29
MDW,Chicago Midway International Airport,111,0,26,0,0,0,0,9,5,7,1,2024-07-06,0,1100 - 1200,2024-08-05 10:23:43,23,11,53,23,A398,Main Terminal,144,8,91,20
MDW,Chicago Midway International Airport,58,0,8,0,0,0,0,8,4,2,1,2024-07-06,4,1200 - 1300,2024-08-05 10:23:43,16,10,52,16,A398,Main Terminal,68,4,16,16
MDW,Chicago Midway International Airport,161,0,0,0,0,0,0,6,5,9,1,2024-07-06,15,1400 - 1500,2024-08-05 10:23:43,14,7,2,11,A398,Main Terminal,170,6,168,14
MDW,Chicago Midway International Airport,83,0,56,16,0,0,0,16,5,8,1,2024-07-06,1,1600 - 1700,2024-08-05 10:23:43,40,14,62,39,A398,Main Terminal,163,17,101,40
MDW,Chicago Midway International Airport,47,0,123,0,0,0,0,17,5,5,1,2024-07-06,7,1700 - 1800,2024-08-05 10:23:43,24,22,1,22,A398,Main Terminal,175,17,174,24
MDW,Chicago Midway International Airport,90,0,44,13,0,0,0,13,4,9,1,2024-07-06,0,1800 - 1900,2024-08-05 10:23:43,33,14,58,33,A398,Main Terminal,156,12,98,33
MDW,Chicago Midway International Airport,204,0,32,0,0,0,0,8,4,8,2,2024-07-06,20,1900 - 2000,2024-08-05 10:23:43,21,12,30,21,A398,Main Terminal,244,7,214,19
MDW,Chicago Midway International Airport,194,0,111,0,0,0,0,10,4,11,2,2024-07-06,6,2100 - 2200,2024-08-05 10:23:43,27,15,45,27,A398,Main Terminal,316,10,271,27
MDW,Chicago Midway International Airport,36,0,49,48,0,0,0,24,3,4,1,2024-07-07,5,0800 - 0900,2024-08-05 10:23:43,39,21,39,35,A398,Main Terminal,137,25,98,39
MDW,Chicago Midway International Airport,13,0,43,54,61,4,0,38,3,3,1,2024-07-07,1,0900 - 1000,2024-08-05 10:23:43,61,35,70,61,A398,Main Terminal,178,39,108,61
MDW,Chicago Midway International Airport,67,0,0,0,0,0,0,3,3,3,1,2024-07-07,16,1100 - 1200,2024-08-05 10:23:43,9,2,37,9,A398,Main Terminal,70,3,33,9
MDW,Chicago Midway International Airport,71,0,0,0,0,0,0,2,5,0,1,2024-07-07,10,1600 - 1700,2024-08-05 10:23:43,7,2,25,7,A398,Main Terminal,71,2,46,7
MDW,Chicago Midway International Airport,147,0,0,0,0,0,0,5,5,5,2,2024-07-07,13,1700 - 1800,2024-08-05 10:23:43,12,5,5,8,A398,Main Terminal,152,5,147,12
MDW,Chicago Midway International Airport,167,0,0,0,0,0,0,6,5,2,1,2024-07-07,15,1800 - 1900,2024-08-05 10:23:43,15,6,17,15,A398,Main Terminal,169,5,152,15
MDW,Chicago Midway International Airport,329,0,18,0,0,0,0,4,5,6,2,2024-07-07,25,1900 - 2000,2024-08-05 10:23:43,20,8,78,20,A398,Main Terminal,353,3,275,19
MDW,Chicago Midway International Airport,137,0,0,0,0,0,0,0,5,5,1,2024-07-07,11,2000 - 2100,2024-08-05 10:23:43,4,2,1,2,A398,Main Terminal,142,0,141,4
MDW,Chicago Midway International Airport,155,0,24,0,0,0,0,7,5,3,1,2024-07-07,0,2100 - 2200,2024-08-05 10:23:43,22,10,75,22,A398,Main Terminal,182,4,107,22
MDW,Chicago Midway International Airport,68,0,0,0,0,0,0,0,5,1,1,2024-07-07,12,2200 - 2300,2024-08-05 10:23:43,0,0,26,0,A398,Main Terminal,69,0,43,0
MDW,Chicago Midway International Airport,36,0,57,40,22,0,0,27,3,3,1,2024-07-08,2,0900 - 1000,2024-08-05 10:23:43,55,32,66,55,A398,Main Terminal,158,23,92,54
MDW,Chicago Midway International Airport,83,0,149,110,29,0,0,26,4,7,3,2024-07-08,24,1000 - 1100,2024-08-05 10:23:43,57,32,134,56,A398,Main Terminal,378,23,244,57
MDW,Chicago Midway International Airport,47,0,65,20,0,0,0,19,3,2,1,2024-07-08,3,1200 - 1300,2024-08-05 10:23:43,40,22,50,40,A398,Main Terminal,134,18,84,33
MDW,Chicago Midway International Airport,40,0,64,30,0,0,0,22,4,5,1,2024-07-08,3,1300 - 1400,2024-08-05 10:23:43,38,23,64,37,A398,Main Terminal,139,21,75,38
MDW,Chicago Midway International Airport,66,0,0,0,0,0,0,6,4,2,1,2024-07-08,13,1600 - 1700,2024-08-05 10:23:43,13,7,37,13,A398,Main Terminal,68,4,31,10
MDW,Chicago Midway International Airport,130,0,33,0,0,0,0,9,4,3,1,2024-07-08,8,1800 - 1900,2024-08-05 10:23:43,25,14,24,25,A398,Main Terminal,166,8,142,25
MDW,Chicago Midway International Airport,175,0,129,96,84,15,0,26,3,18,3,2024-07-08,31,1900 - 2000,2024-08-05 10:23:43,69,32,59,69,A398,Main Terminal,517,25,458,68
MDW,Chicago Midway International Airport,80,0,90,37,0,0,0,19,3,9,2,2024-07-08,7,2100 - 2200,2024-08-05 10:23:43,44,19,73,43,A398,Main Terminal,216,19,143,44
MDW,Chicago Midway International Airport,63,0,76,21,0,0,0,19,5,4,1,2024-07-09,3,0900 - 1000,2024-08-05 10:23:43,35,22,69,35,A398,Main Terminal,164,16,95,35
MDW,Chicago Midway International Airport,47,0,18,0,0,0,0,10,4,4,1,2024-07-09,11,1000 - 1100,2024-08-05 10:23:43,26,11,55,26,A398,Main Terminal,69,7,14,18
MDW,Chicago Midway International Airport,54,0,0,0,0,0,0,8,3,2,1,2024-07-09,9,1600 - 1700,2024-08-05 10:23:43,15,10,32,15,A398,Main Terminal,56,7,24,14
MDW,Chicago Midway International Airport,179,0,102,120,66,0,0,24,4,14,3,2024-07-09,25,1900 - 2000,2024-08-05 10:23:43,57,21,98,52,A398,Main Terminal,481,25,383,57
MDW,Chicago Midway International Airport,220,0,64,0,0,0,0,7,4,13,2,2024-07-09,8,2000 - 2100,2024-08-05 10:23:43,25,14,42,25,A398,Main Terminal,297,6,255,23
MDW,Chicago Midway International Airport,121,0,38,0,0,0,0,8,4,4,1,2024-07-09,2,2100 - 2200,2024-08-05 10:23:43,22,11,67,22,A398,Main Terminal,163,5,96,22
MDW,Chicago Midway International Airport,26,0,0,0,0,0,0,0,4,0,1,2024-07-09,5,2200 - 2300,2024-08-05 10:23:43,0,0,7,0,A398,Main Terminal,26,0,19,0
MDW,Chicago Midway International Airport,86,0,105,56,20,0,0,22,3,7,2,2024-07-10,1,0900 - 1000,2024-08-05 10:23:52,53,28,138,53,A398,Main Terminal,274,17,136,50
MDW,Chicago Midway International Airport,42,0,9,0,0,0,0,11,3,2,1,2024-07-10,8,1000 - 1100,2024-08-05 10:23:52,16,12,47,16,A398,Main Terminal,53,5,6,14
MDW,Chicago Midway International Airport,88,0,55,0,0,0,0,12,4,5,1,2024-07-10,0,1100 - 1200,2024-08-05 10:23:52,26,14,91,26,A398,Main Terminal,148,10,57,25
MDW,Chicago Midway International Airport,150,0,14,0,0,0,0,7,5,6,2,2024-07-10,3,1600 - 1700,2024-08-05 10:23:52,19,8,70,19,A398,Main Terminal,170,6,100,19
MDW,Chicago Midway International Airport,71,0,71,23,0,0,0,17,4,5,1,2024-07-10,4,1800 - 1900,2024-08-05 10:23:52,33,23,82,33,A398,Main Terminal,170,12,88,26
MDW,Chicago Midway International Airport,380,0,42,0,0,0,0,6,4,5,3,2024-07-10,9,1900 - 2000,2024-08-05 10:23:52,23,8,63,22,A398,Main Terminal,427,6,364,23
MDW,Chicago Midway International Airport,122,0,26,0,0,0,0,7,4,4,1,2024-07-10,0,2000 - 2100,2024-08-05 10:23:52,21,11,57,21,A398,Main Terminal,152,5,95,20
MDW,Chicago Midway International Airport,15,0,0,0,0,0,0,3,4,1,1,2024-07-10,2,2100 - 2200,2024-08-05 10:23:52,4,3,6,4,A398,Main Terminal,16,3,10,4
MDW,Chicago Midway International Airport,70,0,61,3,0,0,0,14,4,4,1,2024-07-11,0,0800 - 0900,2024-08-05 10:23:52,31,16,80,31,A398,Main Terminal,138,12,58,28
MDW,Chicago Midway International Airport,86,0,54,19,0,0,0,15,4,5,1,2024-07-11,0,0900 - 1000,2024-08-05 10:23:52,34,18,96,34,A398,Main Terminal,164,11,68,34
MDW,Chicago Midway International Airport,71,0,0,0,0,0,0,4,3,3,1,2024-07-11,9,1000 - 1100,2024-08-05 10:23:52,11,5,63,11,A398,Main Terminal,74,2,11,6
MDW,Chicago Midway International Airport,110,0,43,0,0,0,0,10,5,1,1,2024-07-11,0,1100 - 1200,2024-08-05 10:23:52,26,13,71,26,A398,Main Terminal,154,7,83,26
MDW,Chicago Midway International Airport,69,0,0,0,0,0,0,6,5,3,1,2024-07-11,7,1600 - 1700,2024-08-05 10:23:52,12,7,50,12,A398,Main Terminal,72,4,22,10
MDW,Chicago Midway International Airport,152,0,109,31,16,0,0,16,4,15,2,2024-07-11,3,1800 - 1900,2024-08-05 10:23:52,54,24,115,54,A398,Main Terminal,323,12,208,54
MDW,Chicago Midway International Airport,66,0,96,0,0,0,0,16,3,6,1,2024-07-11,16,1900 - 2000,2024-08-05 10:23:52,28,26,5,28,A398,Main Terminal,168,16,163,28
MDW,Chicago Midway International Airport,3,0,134,36,0,0,0,24,4,1,1,2024-07-11,8,2000 - 2100,2024-08-05 10:23:52,33,30,1,30,A398,Main Terminal,174,24,173,33
MDW,Chicago Midway International Airport,145,0,58,0,0,0,0,9,5,4,2,2024-07-11,9,2100 - 2200,2024-08-05 10:23:52,25,11,111,25,A398,Main Terminal,207,6,96,21
MDW,Chicago Midway International Airport,62,0,50,26,0,0,0,18,4,6,1,2024-07-12,1,0800 - 0900,2024-08-05 10:23:52,40,21,84,40,A398,Main Terminal,144,14,60,39
MDW,Chicago Midway International Airport,121,0,44,62,0,0,0,16,4,5,2,2024-07-12,5,0900 - 1000,2024-08-05 10:23:52,45,21,165,45,A398,Main Terminal,232,5,67,35
MDW,Chicago Midway International Airport,0,0,30,59,30,32,5,47,4,5,1,2024-07-12,0,1000 - 1100,2024-08-05 10:23:52,94,57,70,93,A398,Main Terminal,161,40,91,94
MDW,Chicago Midway International Airport,12,0,21,18,32,70,0,52,3,2,1,2024-07-12,0,1100 - 1200,2024-08-05 10:23:52,83,64,93,83,A398,Main Terminal,155,35,62,83
MDW,Chicago Midway International Airport,75,0,0,0,0,0,0,2,5,0,1,2024-07-12,5,1600 - 1700,2024-08-05 10:23:52,7,3,62,7,A398,Main Terminal,75,0,13,2
MDW,Chicago Midway International Airport,133,0,0,0,0,0,0,2,5,2,1,2024-07-12,4,1800 - 1900,2024-08-05 10:23:52,9,4,26,9,A398,Main Terminal,135,2,109,9
MDW,Chicago Midway International Airport,175,0,136,0,0,0,0,13,4,8,2,2024-07-12,4,1900 - 2000,2024-08-05 10:23:52,28,12,84,28,A398,Main Terminal,319,14,235,26
MDW,Chicago Midway International Airport,166,0,0,0,0,0,0,3,4,1,1,2024-07-12,8,2000 - 2100,2024-08-05 10:23:52,10,2,6,5,A398,Main Terminal,167,3,161,10
MDW,Chicago Midway International Airport,150,0,0,0,0,0,0,3,4,3,1,2024-07-12,3,2100 - 2200,2024-08-05 10:23:52,11,2,64,10,A398,Main Terminal,153,4,89,11
MDW,Chicago Midway International Airport,38,0,0,0,0,0,0,3,4,2,1,2024-07-12,4,2200 - 2300,2024-08-05 10:23:52,8,2,24,6,A398,Main Terminal,40,4,16,8
MDW,Chicago Midway International Airport,72,0,93,75,62,14,0,30,4,10,2,2024-07-13,0,0900 - 1000,2024-08-05 10:23:52,65,37,200,65,A398,Main Terminal,326,20,126,64
MDW,Chicago Midway International Airport,70,0,122,34,0,0,0,19,5,5,2,2024-07-13,8,1100 - 1200,2024-08-05 10:23:52,39,20,151,39,A398,Main Terminal,231,16,80,38
MDW,Chicago Midway International Airport,162,0,0,0,0,0,0,5,4,4,1,2024-07-13,9,1400 - 1500,2024-08-05 10:23:52,13,0,1,0,A398,Main Terminal,166,5,165,13
MDW,Chicago Midway International Airport,78,0,69,0,0,0,0,13,3,8,1,2024-07-13,9,1600 - 1700,2024-08-05 10:23:52,27,8,6,16,A398,Main Terminal,155,14,149,27
MDW,Chicago Midway International Airport,66,0,63,24,0,0,0,17,4,9,1,2024-07-13,0,1700 - 1800,2024-08-05 10:23:52,37,21,76,37,A398,Main Terminal,162,14,86,37
MDW,Chicago Midway International Airport,105,0,179,118,41,0,0,25,4,25,3,2024-07-13,24,1900 - 2000,2024-08-05 10:23:52,56,26,78,56,A398,Main Terminal,468,25,390,56
MDW,Chicago Midway International Airport,37,0,0,0,0,0,0,6,3,1,1,2024-07-13,4,2000 - 2100,2024-08-05 10:23:52,12,7,21,12,A398,Main Terminal,38,3,17,7
MDW,Chicago Midway International Airport,48,0,44,38,20,0,0,25,3,9,1,2024-07-13,2,2100 - 2200,2024-08-05 10:23:52,55,30,70,55,A398,Main Terminal,159,21,89,53
MDW,Chicago Midway International Airport,84,0,59,0,0,0,0,12,5,3,1,2024-07-14,3,0800 - 0900,2024-08-05 10:23:52,30,14,90,30,A398,Main Terminal,146,10,56,21
MDW,Chicago Midway International Airport,108,0,64,0,0,0,0,11,5,0,1,2024-07-14,0,0900 - 1000,2024-08-05 10:23:52,26,12,81,26,A398,Main Terminal,172,11,91,26
MDW,Chicago Midway International Airport,70,0,0,0,0,0,0,3,5,0,1,2024-07-14,13,1100 - 1200,2024-08-05 10:23:52,9,3,54,9,A398,Main Terminal,70,1,16,7
MDW,Chicago Midway International Airport,177,0,32,0,0,0,0,7,5,4,2,2024-07-14,27,1600 - 1700,2024-08-05 10:23:52,20,14,50,20,A398,Main Terminal,213,4,163,18
MDW,Chicago Midway International Airport,169,0,0,0,0,0,0,5,5,5,1,2024-07-14,2,1800 - 1900,2024-08-05 10:23:52,14,8,80,14,A398,Main Terminal,174,2,94,10
MDW,Chicago Midway International Airport,322,0,116,30,0,0,0,11,5,10,3,2024-07-14,10,1900 - 2000,2024-08-05 10:23:52,40,22,79,40,A398,Main Terminal,478,8,399,40
MDW,Chicago Midway International Airport,125,0,35,0,0,0,0,9,5,3,1,2024-07-14,5,2100 - 2200,2024-08-05 10:23:52,19,9,43,19,A398,Main Terminal,163,8,120,19
MDW,Chicago Midway International Airport,116,0,132,59,9,0,0,20,4,9,2,2024-07-15,6,0900 - 1000,2024-08-05 10:23:52,48,22,149,48,A398,Main Terminal,325,19,176,48
MDW,Chicago Midway International Airport,45,0,125,58,0,0,0,23,5,4,2,2024-07-15,15,1000 - 1100,2024-08-05 10:23:52,42,23,124,42,A398,Main Terminal,232,23,108,42
MDW,Chicago Midway International Airport,96,0,43,15,0,0,0,12,5,4,1,2024-07-15,0,1100 - 1200,2024-08-05 10:23:52,34,15,87,34,A398,Main Terminal,158,9,71,32
MDW,Chicago Midway International Airport,38,0,61,54,0,0,0,24,5,3,1,2024-07-15,2,1200 - 1300,2024-08-05 10:23:52,40,25,73,40,A398,Main Terminal,156,23,83,40
MDW,Chicago Midway International Airport,68,0,0,0,0,0,0,4,5,3,1,2024-07-15,10,1600 - 1700,2024-08-05 10:23:52,11,4,47,11,A398,Main Terminal,71,2,24,8
MDW,Chicago Midway International Airport,165,0,6,0,0,0,0,6,4,2,1,2024-07-15,3,1800 - 1900,2024-08-05 10:23:52,16,9,49,16,A398,Main Terminal,173,5,124,16
MDW,Chicago Midway International Airport,226,0,105,0,0,0,0,9,5,5,2,2024-07-15,26,1900 - 2000,2024-08-05 10:23:52,24,10,9,19,A398,Main Terminal,336,9,327,24
MDW,Chicago Midway International Airport,85,0,68,11,0,0,0,15,4,7,1,2024-07-15,1,2000 - 2100,2024-08-05 10:23:52,33,22,58,33,A398,Main Terminal,171,12,113,30
MDW,Chicago Midway International Airport,58,0,51,44,24,0,0,25,3,5,1,2024-07-16,0,0900 - 1000,2024-08-05 10:23:52,58,30,107,58,A398,Main Terminal,182,17,75,41
MDW,Chicago Midway International Airport,73,0,0,0,0,0,0,5,3,0,1,2024-07-16,15,1100 - 1200,2024-08-05 10:23:52,13,6,58,13,A398,Main Terminal,73,2,15,12
MDW,Chicago Midway International Airport,58,0,0,0,0,0,0,3,5,5,2,2024-07-16,6,1700 - 1800,2024-08-05 10:23:52,8,3,34,7,A398,Main Terminal,63,4,29,8
MDW,Chicago Midway International Airport,364,0,129,4,0,0,0,11,5,24,3,2024-07-16,22,1900 - 2000,2024-08-05 10:23:52,32,14,71,32,A398,Main Terminal,521,10,450,31
MDW,Chicago Midway International Airport,244,0,77,0,0,0,0,10,4,12,2,2024-07-16,21,2000 - 2100,2024-08-05 10:23:52,25,13,53,25,A398,Main Terminal,333,9,280,25
MDW,Chicago Midway International Airport,76,0,72,20,0,0,0,17,4,8,1,2024-07-16,1,2100 - 2200,2024-08-05 10:23:52,34,23,77,34,A398,Main Terminal,176,12,99,34
MDW,Chicago Midway International Airport,31,0,0,0,0,0,0,3,4,2,1,2024-07-16,6,2200 - 2300,2024-08-05 10:23:52,5,2,20,5,A398,Main Terminal,33,3,13,5
MDW,Chicago Midway International Airport,70,0,41,53,68,68,0,38,5,10,2,2024-07-17,3,0900 - 1000,2024-08-05 10:24:01,85,47,207,82,A398,Main Terminal,310,21,103,85
MDW,Chicago Midway International Airport,7,0,1,3,1,25,0,49,4,0,1,2024-07-17,7,1000 - 1100,2024-08-05 10:24:01,66,54,33,66,A398,Main Terminal,37,3,4,11
MDW,Chicago Midway International Airport,111,0,65,0,0,0,0,11,5,6,1,2024-07-17,0,1200 - 1300,2024-08-05 10:24:01,25,13,121,25,A398,Main Terminal,182,9,61,25
MDW,Chicago Midway International Airport,153,0,71,6,0,0,0,12,5,7,2,2024-07-17,10,1600 - 1700,2024-08-05 10:24:01,32,14,124,32,A398,Main Terminal,237,9,113,32
MDW,Chicago Midway International Airport,274,0,46,0,0,0,0,6,4,8,2,2024-07-17,11,1900 - 2000,2024-08-05 10:24:01,19,9,48,19,A398,Main Terminal,328,6,280,19
MDW,Chicago Midway International Airport,300,0,40,0,0,0,0,5,4,7,2,2024-07-17,8,2000 - 2100,2024-08-05 10:24:01,20,11,82,20,A398,Main Terminal,347,3,265,20
MDW,Chicago Midway International Airport,33,0,0,0,0,0,0,0,4,2,1,2024-07-17,5,2100 - 2200,2024-08-05 10:24:01,1,0,22,1,A398,Main Terminal,35,0,13,1
MDW,Chicago Midway International Airport,166,0,0,0,0,0,0,4,4,4,1,2024-07-17,0,2200 - 2300,2024-08-05 10:24:01,15,5,82,15,A398,Main Terminal,170,3,88,15
MDW,Chicago Midway International Airport,76,0,95,143,59,1,0,30,4,15,3,2024-07-18,5,0900 - 1000,2024-08-05 10:24:01,61,34,285,61,A398,Main Terminal,389,18,104,58
MDW,Chicago Midway International Airport,49,0,63,45,0,0,0,22,4,5,1,2024-07-18,0,1000 - 1100,2024-08-05 10:24:01,39,26,72,39,A398,Main Terminal,162,19,90,37
MDW,Chicago Midway International Airport,10,0,0,0,0,0,0,11,1,1,1,2024-07-18,0,1500 - 1600,2024-08-05 10:24:01,13,0,0,0,A398,Main Terminal,11,11,11,13
MDW,Chicago Midway International Airport,69,0,0,0,0,0,0,5,3,5,1,2024-07-18,2,1600 - 1700,2024-08-05 10:24:01,14,6,60,14,A398,Main Terminal,74,2,14,13
