AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
MDW,Chicago Midway International Airport,66,0,42,0,0,0,0,13,4,0,1,2024-09-01,0,0800 - 0900,2024-09-09 00:00:00,27,15,70,27,A398,Main Terminal,108,9,38,27
MDW,Chicago Midway International Airport,75,0,67,0,0,0,0,14,4,3,1,2024-09-01,3,0900 - 1000,2024-09-09 00:00:00,27,15,63,26,A398,Main Terminal,145,13,82,27
MDW,Chicago Midway International Airport,29,0,0,0,0,0,0,1,5,1,1,2024-09-01,1,1200 - 1300,2024-09-09 00:00:00,7,1,25,7,A398,Main Terminal,30,0,5,2
MDW,Chicago Midway International Airport,47,0,0,0,0,0,0,3,4,1,1,2024-09-01,1,1600 - 1700,2024-09-09 00:00:00,8,3,18,8,A398,Main Terminal,48,3,30,8
MDW,Chicago Midway International Airport,139,0,0,0,0,0,0,3,4,4,1,2024-09-01,17,1800 - 1900,2024-09-09 00:00:00,13,8,3,8,A398,Main Terminal,143,3,140,13
MDW,Chicago Midway International Airport,82,0,78,5,0,0,0,14,4,3,1,2024-09-01,4,1900 - 2000,2024-09-09 00:00:00,32,14,67,32,A398,Main Terminal,168,15,101,32
MDW,Chicago Midway International Airport,90,0,42,0,0,0,0,9,4,5,2,2024-09-01,8,2100 - 2200,2024-09-09 00:00:00,26,11,59,26,A398,Main Terminal,137,8,78,24
MDW,Chicago Midway International Airport,154,0,118,18,0,0,0,14,4,8,2,2024-09-02,7,0900 - 1000,2024-09-10 00:00:00,37,17,120,37,A398,Main Terminal,298,12,178,32
MDW,Chicago Midway International Airport,26,0,0,0,0,0,0,5,3,0,1,2024-09-02,1,1000 - 1100,2024-09-10 00:00:00,10,6,17,10,A398,Main Terminal,26,3,9,8
MDW,Chicago Midway International Airport,51,0,38,29,22,0,0,24,3,5,1,2024-09-02,0,1100 - 1200,2024-09-10 00:00:00,53,31,87,53,A398,Main Terminal,145,13,58,48
MDW,Chicago Midway International Airport,4,0,0,0,0,0,0,0,1,2,1,2024-09-02,0,1200 - 1300,2024-09-10 00:00:00,1,0,0,0,A398,Main Terminal,6,0,6,1
MDW,Chicago Midway International Airport,76,0,56,26,0,0,0,16,3,5,1,2024-09-02,7,1300 - 1400,2024-09-10 00:00:00,39,22,50,39,A398,Main Terminal,163,13,113,37
MDW,Chicago Midway International Airport,67,0,0,0,0,0,0,3,4,2,1,2024-09-02,14,1600 - 1700,2024-09-10 00:00:00,10,4,28,10,A398,Main Terminal,69,3,41,10
MDW,Chicago Midway International Airport,140,0,0,0,0,0,0,2,3,4,1,2024-09-02,36,1800 - 1900,2024-09-10 00:00:00,9,4,1,4,A398,Main Terminal,144,2,143,9
MDW,Chicago Midway International Airport,68,0,77,24,0,0,0,18,3,5,1,2024-09-02,3,1900 - 2000,2024-09-10 00:00:00,40,23,77,40,A398,Main Terminal,174,14,97,34
MDW,Chicago Midway International Airport,80,0,76,61,8,0,0,22,4,6,2,2024-09-02,11,2100 - 2200,2024-09-10 00:00:00,48,25,80,48,A398,Main Terminal,231,21,151,48
MDW,Chicago Midway International Airport,120,0,67,12,0,0,0,12,3,6,2,2024-09-03,12,0900 - 1000,2024-09-11 00:00:00,33,13,94,33,A398,Main Terminal,205,12,111,32
MDW,Chicago Midway International Airport,36,0,0,0,0,0,0,0,5,1,1,2024-09-03,3,1600 - 1700,2024-09-11 00:00:00,3,0,22,3,A398,Main Terminal,37,0,15,3
MDW,Chicago Midway International Airport,171,0,0,0,0,0,0,2,4,6,1,2024-09-03,26,1700 - 1800,2024-09-11 00:00:00,9,5,5,9,A398,Main Terminal,177,2,172,9
MDW,Chicago Midway International Airport,210,0,95,0,0,0,0,11,4,6,2,2024-09-03,5,1900 - 2000,2024-09-11 00:00:00,29,15,111,29,A398,Main Terminal,311,9,200,29
MDW,Chicago Midway International Airport,115,0,52,0,0,0,0,10,4,3,2,2024-09-03,1,2100 - 2200,2024-09-11 00:00:00,28,14,75,28,A398,Main Terminal,170,6,95,28
MDW,Chicago Midway International Airport,98,0,92,24,0,0,0,17,4,7,3,2024-09-04,10,0900 - 1000,2024-09-12 00:00:00,40,19,143,40,A398,Main Terminal,221,14,78,38
MDW,Chicago Midway International Airport,58,0,10,0,0,0,0,7,5,5,1,2024-09-04,0,1100 - 1200,2024-09-12 00:00:00,20,7,49,20,A398,Main Terminal,73,6,24,16
MDW,Chicago Midway International Airport,61,0,73,40,0,0,0,20,4,5,2,2024-09-04,4,1600 - 1700,2024-09-12 00:00:00,41,23,77,41,A398,Main Terminal,179,18,102,40
MDW,Chicago Midway International Airport,167,0,0,0,0,0,0,3,4,5,1,2024-09-04,25,1800 - 1900,2024-09-12 00:00:00,10,4,3,8,A398,Main Terminal,172,3,169,10
MDW,Chicago Midway International Airport,90,0,55,0,0,0,0,13,4,5,1,2024-09-04,0,1900 - 2000,2024-09-12 00:00:00,27,15,77,27,A398,Main Terminal,150,11,73,23
MDW,Chicago Midway International Airport,108,0,5,0,0,0,0,7,4,7,2,2024-09-04,3,2100 - 2200,2024-09-12 00:00:00,16,8,53,16,A398,Main Terminal,120,5,67,16
MDW,Chicago Midway International Airport,122,0,70,36,0,0,0,16,4,6,3,2024-09-05,10,0900 - 1000,2024-09-13 00:00:00,42,19,179,42,A398,Main Terminal,234,6,55,40
MDW,Chicago Midway International Airport,0,0,55,62,13,0,0,32,5,3,1,2024-09-05,3,1000 - 1100,2024-09-13 00:00:00,48,36,68,48,A398,Main Terminal,133,29,65,48
MDW,Chicago Midway International Airport,45,0,0,0,0,0,0,1,3,2,1,2024-09-05,8,1600 - 1700,2024-09-13 00:00:00,5,1,36,5,A398,Main Terminal,47,0,11,5
MDW,Chicago Midway International Airport,114,0,0,0,0,0,0,5,3,4,1,2024-09-05,9,1800 - 1900,2024-09-13 00:00:00,12,4,4,9,A398,Main Terminal,118,5,114,12
MDW,Chicago Midway International Airport,62,0,72,7,0,0,0,17,5,5,1,2024-09-05,2,1900 - 2000,2024-09-13 00:00:00,32,22,61,32,A398,Main Terminal,146,15,85,30
MDW,Chicago Midway International Airport,53,0,56,0,0,0,0,17,5,2,1,2024-09-05,0,2000 - 2100,2024-09-13 00:00:00,28,18,58,28,A398,Main Terminal,111,15,53,28
MDW,Chicago Midway International Airport,38,0,0,0,0,0,0,0,4,0,1,2024-09-05,4,2100 - 2200,2024-09-13 00:00:00,3,1,29,3,A398,Main Terminal,38,0,9,3
MDW,Chicago Midway International Airport,52,0,12,0,0,0,0,8,4,2,1,2024-09-06,1,0800 - 0900,2024-09-14 00:00:00,18,9,46,18,A398,Main Terminal,66,4,20,18
MDW,Chicago Midway International Airport,75,0,41,0,0,0,0,11,5,3,1,2024-09-06,4,0900 - 1000,2024-09-14 00:00:00,22,13,83,22,A398,Main Terminal,119,8,36,22
MDW,Chicago Midway International Airport,180,0,67,0,0,0,0,10,5,13,3,2024-09-06,2,1000 - 1100,2024-09-14 00:00:00,30,9,165,30,A398,Main Terminal,260,11,95,30
MDW,Chicago Midway International Airport,58,0,0,0,0,0,0,4,5,2,1,2024-09-06,10,1600 - 1700,2024-09-14 00:00:00,9,4,50,9,A398,Main Terminal,60,3,10,5
MDW,Chicago Midway International Airport,120,0,0,0,0,0,0,3,5,6,1,2024-09-06,10,1800 - 1900,2024-09-14 00:00:00,10,4,2,4,A398,Main Terminal,126,3,124,10
MDW,Chicago Midway International Airport,100,0,32,0,0,0,0,11,5,8,1,2024-09-06,0,1900 - 2000,2024-09-14 00:00:00,24,12,90,24,A398,Main Terminal,140,8,50,24
MDW,Chicago Midway International Airport,97,0,13,0,0,0,0,8,5,3,2,2024-09-06,4,2100 - 2200,2024-09-14 00:00:00,21,10,70,21,A398,Main Terminal,113,5,43,21
MDW,Chicago Midway International Airport,157,0,61,0,0,0,0,9,5,8,3,2024-09-07,0,0900 - 1000,2024-09-15 00:00:00,25,12,155,25,A398,Main Terminal,226,4,71,21
MDW,Chicago Midway International Airport,31,0,41,7,0,0,0,19,5,3,1,2024-09-07,2,1000 - 1100,2024-09-15 00:00:00,33,22,48,33,A398,Main Terminal,82,15,34,32
MDW,Chicago Midway International Airport,48,0,0,0,0,0,0,1,5,1,1,2024-09-07,11,1100 - 1200,2024-09-15 00:00:00,5,1,37,5,A398,Main Terminal,49,0,12,3
MDW,Chicago Midway International Airport,134,0,2,0,0,0,0,5,5,5,1,2024-09-07,1,1600 - 1700,2024-09-15 00:00:00,16,6,64,16,A398,Main Terminal,141,4,77,16
MDW,Chicago Midway International Airport,264,0,61,10,0,0,0,8,5,16,3,2024-09-07,33,1800 - 1900,2024-09-15 00:00:00,34,15,75,34,A398,Main Terminal,351,6,276,32
MDW,Chicago Midway International Airport,112,0,18,0,0,0,0,7,4,4,1,2024-09-07,1,2100 - 2200,2024-09-15 00:00:00,24,9,58,24,A398,Main Terminal,134,5,76,21
MDW,Chicago Midway International Airport,59,0,30,0,0,0,0,12,5,0,1,2024-09-08,1,0800 - 0900,2024-09-16 00:00:00,23,16,39,23,A398,Main Terminal,89,10,50,21
MDW,Chicago Midway International Airport,54,0,49,33,0,0,0,21,5,3,1,2024-09-08,3,0900 - 1000,2024-09-16 00:00:00,43,24,82,43,A398,Main Terminal,139,16,57,40
MDW,Chicago Midway International Airport,45,0,0,0,0,0,0,2,5,2,1,2024-09-08,13,1100 - 1200,2024-09-16 00:00:00,8,2,35,8,A398,Main Terminal,47,1,12,4
MDW,Chicago Midway International Airport,0,0,13,54,0,0,0,33,5,2,1,2024-09-08,9,1500 - 1600,2024-09-16 00:00:00,39,33,44,39,A398,Main Terminal,69,32,25,39
MDW,Chicago Midway International Airport,160,0,109,22,0,0,0,14,5,10,2,2024-09-08,24,1900 - 2000,2024-09-16 00:00:00,38,19,68,38,A398,Main Terminal,301,13,233,38
MDW,Chicago Midway International Airport,138,0,48,1,0,0,0,10,4,6,2,2024-09-08,11,2100 - 2200,2024-09-16 00:00:00,31,14,72,31,A398,Main Terminal,193,8,121,27
MDW,Chicago Midway International Airport,171,0,51,3,0,0,0,11,4,12,3,2024-09-09,5,0900 - 1000,2024-09-17 00:00:00,31,11,148,31,A398,Main Terminal,237,9,89,31
MDW,Chicago Midway International Airport,61,0,74,0,0,0,0,15,5,7,1,2024-09-09,1,1000 - 1100,2024-09-17 00:00:00,30,16,57,30,A398,Main Terminal,142,14,85,30
MDW,Chicago Midway International Airport,67,0,0,0,0,0,0,5,4,0,1,2024-09-09,0,1100 - 1200,2024-09-17 00:00:00,15,6,37,15,A398,Main Terminal,67,5,30,15
MDW,Chicago Midway International Airport,81,0,0,0,0,0,0,1,5,3,2,2024-09-09,13,1600 - 1700,2024-09-17 00:00:00,6,0,50,6,A398,Main Terminal,84,1,34,6
MDW,Chicago Midway International Airport,137,0,0,0,0,0,0,1,5,4,1,2024-09-09,15,1800 - 1900,2024-09-17 00:00:00,5,1,5,5,A398,Main Terminal,141,0,136,5
