AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
MDW,Chicago Midway International Airport,184,0,64,0,0,0,0,10,4,6,2,2024-08-15,23,1000 - 1100,2024-08-23 00:00:00,22,10,142,22,A398,Main Terminal,254,9,112,22
MDW,Chicago Midway International Airport,0,0,75,0,0,0,0,20,4,2,1,2024-08-15,12,1600 - 1700,2024-08-23 00:00:00,25,20,68,25,A398,Main Terminal,77,19,9,25
MDW,Chicago Midway International Airport,145,0,0,0,0,0,0,2,4,1,1,2024-08-15,21,1800 - 1900,2024-08-23 00:00:00,8,5,2,7,A398,Main Terminal,146,2,144,8
MDW,Chicago Midway International Airport,97,0,85,0,0,0,0,15,4,8,1,2024-08-15,0,1900 - 2000,2024-08-23 00:00:00,30,17,45,30,A398,Main Terminal,190,14,145,30
MDW,Chicago Midway International Airport,175,0,49,0,0,0,0,11,4,8,2,2024-08-15,8,2100 - 2200,2024-08-23 00:00:00,26,12,137,26,A398,Main Terminal,232,8,95,26
MDW,Chicago Midway International Airport,117,0,82,79,57,0,0,26,4,9,2,2024-08-16,1,0900 - 1000,2024-08-24 00:00:00,57,31,206,57,A398,Main Terminal,344,18,138,55
MDW,Chicago Midway International Airport,79,0,64,61,29,0,0,24,4,6,2,2024-08-16,22,1000 - 1100,2024-08-24 00:00:00,52,31,130,52,A398,Main Terminal,239,15,109,47
MDW,Chicago Midway International Airport,39,0,64,50,10,0,0,25,4,4,1,2024-08-16,0,1100 - 1200,2024-08-24 00:00:00,49,32,100,49,A398,Main Terminal,167,16,67,49
MDW,Chicago Midway International Airport,85,0,0,0,0,0,0,4,5,8,3,2024-08-16,7,1600 - 1700,2024-08-24 00:00:00,13,5,85,13,A398,Main Terminal,93,2,8,7
MDW,Chicago Midway International Airport,130,0,0,0,0,0,0,1,4,0,1,2024-08-16,3,1800 - 1900,2024-08-24 00:00:00,8,0,6,2,A398,Main Terminal,130,1,124,8
MDW,Chicago Midway International Airport,80,0,67,36,0,0,0,19,4,5,1,2024-08-16,0,1900 - 2000,2024-08-24 00:00:00,36,23,83,36,A398,Main Terminal,188,16,105,36
MDW,Chicago Midway International Airport,131,0,36,0,0,0,0,8,4,3,1,2024-08-16,2,2100 - 2200,2024-08-24 00:00:00,22,11,51,22,A398,Main Terminal,170,7,119,22
MDW,Chicago Midway International Airport,66,0,0,0,0,0,0,9,4,3,1,2024-08-16,3,2200 - 2300,2024-08-24 00:00:00,13,9,55,13,A398,Main Terminal,69,7,14,13
MDW,Chicago Midway International Airport,77,0,168,78,0,0,0,23,3,10,2,2024-08-17,0,0900 - 1000,2024-08-25 00:00:05,44,24,144,44,A398,Main Terminal,333,21,189,42
MDW,Chicago Midway International Airport,142,0,76,14,0,0,0,13,5,9,2,2024-08-17,6,1100 - 1200,2024-08-25 00:00:05,34,14,137,33,A398,Main Terminal,241,12,104,34
MDW,Chicago Midway International Airport,5,0,0,0,0,0,0,0,1,2,1,2024-08-17,0,1600 - 1700,2024-08-25 00:00:05,1,0,0,0,A398,Main Terminal,7,0,7,1
MDW,Chicago Midway International Airport,118,0,54,7,0,0,0,12,4,1,1,2024-08-17,0,1700 - 1800,2024-08-25 00:00:05,31,16,82,31,A398,Main Terminal,180,10,98,31
MDW,Chicago Midway International Airport,171,0,0,0,0,0,0,2,4,3,1,2024-08-17,9,1800 - 1900,2024-08-25 00:00:05,8,3,2,6,A398,Main Terminal,174,2,172,8
MDW,Chicago Midway International Airport,104,0,119,22,0,0,0,17,4,7,2,2024-08-17,8,1900 - 2000,2024-08-25 00:00:05,34,13,77,34,A398,Main Terminal,252,18,175,34
MDW,Chicago Midway International Airport,143,0,141,59,0,0,0,18,4,6,2,2024-08-18,0,0900 - 1000,2024-08-26 00:00:00,36,19,132,36,A398,Main Terminal,349,17,217,36
MDW,Chicago Midway International Airport,75,0,35,15,0,0,0,13,4,4,1,2024-08-18,1,1000 - 1100,2024-08-26 00:00:00,38,17,36,38,A398,Main Terminal,129,12,93,36
MDW,Chicago Midway International Airport,24,0,25,24,0,0,0,22,4,1,1,2024-08-18,9,1100 - 1200,2024-08-26 00:00:00,43,26,47,43,A398,Main Terminal,74,14,27,43
MDW,Chicago Midway International Airport,67,0,0,0,0,0,0,2,4,3,1,2024-08-18,11,1600 - 1700,2024-08-26 00:00:00,7,2,35,7,A398,Main Terminal,70,2,35,7
MDW,Chicago Midway International Airport,115,0,107,55,39,0,0,23,3,8,2,2024-08-18,12,1900 - 2000,2024-08-26 00:00:00,59,36,65,59,A398,Main Terminal,324,20,259,59
MDW,Chicago Midway International Airport,153,0,66,15,0,0,0,12,3,14,2,2024-08-18,13,2100 - 2200,2024-08-26 00:00:00,36,16,80,35,A398,Main Terminal,248,10,168,36
MDW,Chicago Midway International Airport,136,0,115,80,71,7,0,27,4,12,3,2024-08-19,12,0900 - 1000,2024-08-27 00:00:00,63,33,238,63,A398,Main Terminal,421,19,183,61
MDW,Chicago Midway International Airport,0,0,27,38,66,44,0,48,4,4,1,2024-08-19,3,1000 - 1100,2024-08-27 00:00:00,69,58,64,69,A398,Main Terminal,179,43,115,68
MDW,Chicago Midway International Airport,67,0,73,26,0,0,0,19,5,6,1,2024-08-19,0,1100 - 1200,2024-08-27 00:00:00,37,22,82,37,A398,Main Terminal,172,16,90,37
MDW,Chicago Midway International Airport,67,0,69,29,0,0,0,19,4,4,1,2024-08-19,3,1200 - 1300,2024-08-27 00:00:00,38,23,65,38,A398,Main Terminal,169,16,104,38
MDW,Chicago Midway International Airport,74,0,0,0,0,0,0,8,5,3,1,2024-08-19,4,1600 - 1700,2024-08-27 00:00:00,15,9,48,15,A398,Main Terminal,77,7,29,14
MDW,Chicago Midway International Airport,143,0,0,0,0,0,0,2,3,0,1,2024-08-19,9,1800 - 1900,2024-08-27 00:00:00,8,7,1,7,A398,Main Terminal,143,2,142,8
MDW,Chicago Midway International Airport,122,0,52,0,0,0,0,12,4,8,1,2024-08-19,6,1900 - 2000,2024-08-27 00:00:00,26,12,44,26,A398,Main Terminal,182,11,138,26
MDW,Chicago Midway International Airport,174,0,52,0,0,0,0,7,4,5,2,2024-08-19,9,2100 - 2200,2024-08-27 00:00:00,24,12,81,24,A398,Main Terminal,231,4,150,24
MDW,Chicago Midway International Airport,125,0,50,4,0,0,0,12,5,10,1,2024-08-20,1,0900 - 1000,2024-08-28 00:00:01,31,15,95,31,A398,Main Terminal,189,10,94,31
MDW,Chicago Midway International Airport,48,0,0,0,0,0,0,8,5,1,1,2024-08-20,16,1000 - 1100,2024-08-28 00:00:01,15,9,35,15,A398,Main Terminal,49,3,14,6
MDW,Chicago Midway International Airport,43,0,0,0,0,0,0,3,3,0,1,2024-08-20,9,1700 - 1800,2024-08-28 00:00:01,10,4,30,10,A398,Main Terminal,43,2,13,7
MDW,Chicago Midway International Airport,171,0,0,0,0,0,0,5,3,0,1,2024-08-20,6,1800 - 1900,2024-08-28 00:00:01,15,7,6,14,A398,Main Terminal,171,5,165,15
MDW,Chicago Midway International Airport,234,0,74,0,0,0,0,9,4,13,2,2024-08-20,4,1900 - 2000,2024-08-28 00:00:01,25,11,120,25,A398,Main Terminal,321,8,201,25
MDW,Chicago Midway International Airport,134,0,49,0,0,0,0,9,3,7,2,2024-08-20,3,2100 - 2200,2024-08-28 00:00:01,29,13,67,29,A398,Main Terminal,190,7,123,29
MDW,Chicago Midway International Airport,120,0,124,54,40,26,0,25,4,12,3,2024-08-21,15,0900 - 1000,2024-08-29 00:00:00,72,32,241,72,A398,Main Terminal,376,14,135,70
MDW,Chicago Midway International Airport,95,0,45,0,0,0,0,10,4,3,1,2024-08-21,0,1100 - 1200,2024-08-29 00:00:00,30,15,72,30,A398,Main Terminal,143,5,71,27
MDW,Chicago Midway International Airport,32,0,0,0,0,0,0,1,4,0,1,2024-08-21,2,1500 - 1600,2024-08-29 00:00:00,4,1,21,4,A398,Main Terminal,32,1,11,4
MDW,Chicago Midway International Airport,106,0,61,0,0,0,0,12,5,4,1,2024-08-21,1,1600 - 1700,2024-08-29 00:00:00,25,14,72,25,A398,Main Terminal,171,10,99,25
MDW,Chicago Midway International Airport,168,0,0,0,0,0,0,3,4,0,1,2024-08-21,23,1800 - 1900,2024-08-29 00:00:00,10,2,9,5,A398,Main Terminal,168,3,159,10
MDW,Chicago Midway International Airport,140,0,43,0,0,0,0,8,4,4,1,2024-08-21,1,1900 - 2000,2024-08-29 00:00:00,24,10,98,24,A398,Main Terminal,187,5,89,24
MDW,Chicago Midway International Airport,100,0,72,0,0,0,0,13,4,8,2,2024-08-21,4,2100 - 2200,2024-08-29 00:00:00,30,16,89,30,A398,Main Terminal,180,10,91,26
MDW,Chicago Midway International Airport,47,0,94,129,86,0,0,33,5,7,3,2024-08-22,10,0900 - 1000,2024-08-30 00:00:00,56,36,268,56,A398,Main Terminal,363,22,95,56
