,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,89935.17054233496,85376.10819934765,80817.04299622991,76257.96039961411,71698.77105919867,67138.87897710575,62572.43984621747,56354.75379009898,50137.06771618109,43919.381577254964,37701.703317498046,31483.957080043514,25263.867165163265,21104.57157335393,16945.26288176843,12785.984369935968,8629.91340551855,4505.860769619006,0.0
1,89971.08928414428,85412.02720625116,80852.96361443035,76293.89086339362,71734.76430829082,67175.3826691605,62616.689207766496,56399.0031521141,50181.31709386283,43963.6305821626,37745.95051301307,31528.374533677255,25307.071535793984,21147.77675504385,16988.471745789553,12829.043408972499,8670.705958737432,4536.883404730072,300.0
2,90007.48339886712,85448.42160387158,80889.35973146022,76330.29748143793,71771.23763798432,67212.38891533454,62661.59287594689,56443.9068207339,50226.22077943831,44008.53389022096,37790.85155373163,31573.45320069115,25351.056228117737,21191.76227432107,17032.461709074916,12872.886870953338,8712.201872119744,4568.068494802898,600.0
3,90044.3782966128,85485.31680275076,80926.25676047565,76367.20568212953,71808.21653600218,67249.92230653457,62707.1610250012,56489.474970198105,50271.7889471724,44054.10167657447,37836.4165942471,31619.203117589255,25395.838836148723,21236.545722228137,17077.25041250299,12917.533550601893,8754.42484497321,4599.438939074116,900.0
4,90081.79950811478,85522.73833397892,80963.6802347193,76404.6410110773,71845.72658694164,67288.0072941931,62753.4027478844,56535.7166934592,50318.03069002491,44100.343035063095,37882.65471501788,31665.6332077621,25441.43507622076,21282.142811884034,17122.853615772052,12963.000391874648,8797.397535825083,4631.0203716349915,1200.0
5,90119.77256255728,85560.71172701132,81001.6556852785,76442.62900852281,71883.79334764632,67326.66805787387,62800.326024024565,56582.63996994276,50364.95398742623,44147.26594604674,37929.57388338426,31712.751226596778,25487.85865172297,21328.567243242007,17169.285061296832,13009.30233902259,8841.141407386833,4662.841410578007,1500.0
6,90158.32285832577,85599.2623804097,81040.20851176941,76481.19507967745,71922.44221559205,67365.92836842127,62847.93766889102,56630.25161511589,50412.56565484052,44194.87722594682,37977.18090555539,31760.563722048453,25535.12113221463,21375.83058223125,17216.55635247659,13056.452200787615,8885.676573941506,4694.9339184540195,1800.0
7,90197.47552753755,85638.41542636308,81079.3638468012,76520.36435885009,71961.69829118114,67405.81144786325,62896.24329760994,56678.55724410257,50460.87130738047,44243.18249085468,38025.48139044459,31809.076005899227,25583.231848785235,21423.94215614796,17264.676848214895,13104.460529764843,8931.02165264445,4727.333272863161,2100.0
8,90237.25529532899,85678.19558996678,81119.14641520158,76560.16156835241,72001.58623496792,67446.3398273848,62945.247295104826,56727.56124182441,50509.87532994795,44292.18612666518,38074.47972000732,31858.292118634086,25632.19780734969,21472.908966985793,17313.653575395932,13153.335518820215,8977.193620241971,4760.078645703514,2400.0
9,90277.6863350014,85718.62704435947,81159.58038910362,76600.6108732869,72042.13012095919,67487.53520478046,62994.952793051896,56777.26673995599,50559.58085418895,44341.8912660247,38124.17902636736,31908.214807205473,25682.02362135389,21522.735624180536,17363.491160809266,13203.082916271931,9024.207676706916,4793.213289278923,2700.0
10,90318.79212023591,85759.73326293072,81200.68924010733,76641.73573343754,72083.35328724582,67529.41830287102,63045.361653872336,56827.675600917115,50609.98974248583,44392.29977231576,38174.581175949585,31958.845510266092,25732.711465121036,21573.42429799884,17414.191783769667,13253.705961329208,9072.077117268365,4826.784827136672,3000.0
11,90360.59527568884,85801.53686990944,81242.4955898276,76683.55875358172,72125.27818532161,67572.00873042367,63096.4744619176,56878.78840905814,50661.10257914246,44443.412230834634,38225.686760772434,32010.18435103272,25784.261048791737,21624.97469452375,17465.755150402314,13305.20534103273,9120.813214271513,4860.845547156298,3300.0
12,90403.11742736616,85844.05949073315,81285.0210602298,76726.10153362916,72167.92622953097,67615.32484714946,63148.290521931354,56930.60446912193,50712.91866884624,44495.2279472456,38277.49509698048,32062.23013786721,25836.66961551026,21677.384052888636,17518.178490262682,13357.57916966277,9170.425110245438,4895.452694059011,3600.0
13,90446.37905424848,85887.32160366818,81328.28612522321,76769.38452006552,72211.31764815772,67659.38363436174,63200.807864799695,56983.12181199415,50765.43604241862,44547.74495332356,38330.00423062609,32114.980372582115,25889.93196118812,21730.647165090068,17571.45657563866,13410.82299127791,9220.919723480738,4930.668758153063,3900.0
14,90490.39934269022,85931.34239420595,81372.30996503949,76813.4268602332,72255.47133771784,67704.20057286354,63254.02326052874,57036.33720768068,50818.6514697927,44600.9600199241,38383.210950637236,32168.431266399526,25944.040476840302,21784.756418374247,17625.58176354585,13464.929805723117,9272.30166732601,4966.56175678448,4200.0
15,90535.19604515453,85976.13961379655,81417.11032495735,76858.24626101604,72300.40472205105,67749.78952959331,63307.93223831493,57090.2461853783,50872.560480084125,44654.868677046725,38437.110808834856,32222.577763412224,25998.985213146985,21839.70185984901,17680.54406008344,13519.890118108375,9324.573184304212,5003.205504623375,4500.0
16,90580.78534485908,86021.72944449451,81462.7033799503,76903.85885350953,72346.1336178165,67796.16265449036,63359.62015230374,57141.934082603795,50924.24790842495,44706.56838539248,38488.85127778392,32268.924717376896,26054.753966549088,21895.471282628892,17736.331206471623,13575.692011412584,9377.734096026397,5040.679868606855,4800.0
17,90627.18172790138,86068.12637108646,81509.10360682613,76950.27906524972,72392.67210798356,67843.33028894819,63392.149249933515,57174.463180574116,50956.77700475324,44739.097365372036,38521.382300114215,32301.478140348245,26111.332385847858,21952.050332482566,17792.928785751315,13632.321241518786,9431.781769743564,5079.071003069017,5100.0
