,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,114424.39914044505,110088.8687373507,105753.38891511875,101417.6932735032,97082.92045856883,92744.13444680623,88424.67398778348,78757.0397378589,69089.41560343507,59421.83744272169,49754.46884746321,40088.08890806133,30575.460586981953,25530.897185255155,20486.327107058372,15441.715884207615,10396.791418909317,5345.877962303273,0.0
1,114475.46238813335,110139.92945177913,105804.46041881762,101468.71930930992,97134.12172045858,92795.23448520276,88459.46982265839,78791.83532236,69124.21005528618,59456.62682493909,49789.23626832723,40122.768012698114,30609.95501485665,25565.39226472774,20520.82615114971,15476.242461354856,10431.697703150723,5410.240823487931,300.0
2,114527.33288004574,110191.79739927451,105856.33920162292,101520.55248034988,97186.12896426534,92847.21084591135,88494.7523522833,78827.11757041098,69159.49102897578,59491.902081481145,49824.48665604281,40157.91761500228,30644.82046770973,25600.25841867396,20555.696564806523,15511.142139570125,10466.98384974714,5477.376195529658,600.0
3,114580.0078582407,110244.46983120593,105909.02247522325,101573.19016645076,97238.93889150409,92900.0624862381,88530.54218348561,78862.90708685858,69195.2791202853,59527.68376531132,49860.24038426536,40193.55725807636,30680.078646820584,25635.51735052418,20590.960063603146,15546.436669467257,10502.669697833513,5547.439140557058,900.0
4,114633.4827503451,110297.9421847433,105962.50563613081,101626.62793590767,97292.546394294,92953.78591752541,88566.85999000099,78899.22454343163,69231.59499175363,59563.992495499486,49896.51789906337,40229.70655970578,30715.751654743694,25671.191164901345,20626.638763739877,15582.148195005011,10538.775256062681,5620.586843696697,1200.0
5,114687.75121562538,110352.20812883817,106016.78231204895,101680.8595901958,97346.94460727472,93008.37520812878,88603.72645977687,78936.09062604986,69268.45932001184,59600.84890466934,49933.339668045584,40266.385161113416,30751.861920369793,25707.30229265921,20662.755106944314,15618.299177586072,10575.320627871555,5652.860000823545,1500.0
6,114742.80520283712,110407.25962197762,106071.84442003557,101735.87722038921,97402.12497136337,93063.82200596442,88641.16224103862,78973.52598089601,69305.8927418823,59638.27358521554,49970.7261283077,40303.61267406732,30788.432117234097,25743.873409166506,20699.331778613167,15654.912313415283,10612.325932883788,5683.346078174753,1800.0
7,114798.63501888163,110463.08698073996,106127.68223548634,101791.67127433147,97458.07730828965,93120.11558068037,88679.18719735548,79011.550483465,69343.91518705856,59676.28671899026,50008.69763348711,40341.40862660721,30825.485075371133,25780.927346136858,20736.391619495447,15692.010444429274,10649.811224973691,5713.908148705658,2100.0
8,114843.53122817192,110508.04909854768,106172.36334240712,101837.54689694465,97498.99698867189,93177.05287566328,88717.82058365403,79050.18338828789,69382.54590823434,59714.90754976107,50047.27398110697,40379.79240767277,30863.043687102505,25818.486997390915,20773.957531304848,15729.616463197754,10687.796407573333,5744.556922864452,2400.0
9,114875.38784722926,110539.90540695543,106204.22097997088,101869.39872700704,97530.87829240647,93208.66526759435,88757.08132105113,79089.44361615964,69421.80382470519,59754.15498945275,50086.474057378124,40418.78321093259,30901.13080723257,25856.575219025945,20812.05237673819,15767.753212286036,10726.301146857604,5775.304426657593,2700.0
10,114907.44486113245,110571.96207512452,106236.27912718753,101901.45041929295,97562.962493536,93240.45871146493,88796.98793592196,79129.3496932099,69461.7074614524,59794.04755729521,50126.31636214683,40458.39997812589,30939.769148214735,25895.21472455583,20850.69887446443,15806.443378656177,10765.344783486784,5806.164133256664,3000.0
11,114939.71922436266,110604.23605456846,106268.55474822315,101933.7188842029,97595.2667246899,93272.44953384351,88837.55849958806,79169.9196905931,69502.27488884379,59834.60331957664,50166.81894885766,40498.66134223948,30978.98117093539,25934.427975668965,20889.919489733766,15845.709383769252,10804.94624362277,5837.151103441079,3300.0
