,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,142253.34837037246,115096.28826155979,110518.51892489953,106973.91153422053,104130.36736317181,101619.13775344937,97719.2232433605,93093.55084568627,86528.09811936064,65517.38841523885,39375.87736188426,34232.31944865979,28791.361560715326,23239.72245778672,17141.614824451688,12979.248756394742,8041.186768432806,3000.4424269777223,0.0
1,142287.44137117756,115133.6404204113,110553.60526824991,107028.48620241166,104162.20525150892,101674.20848856821,97759.70923050729,93128.2235222005,86558.5455823288,65560.13352009401,39416.86370381179,34286.341748162115,28826.284701544515,23277.65119001906,17184.510744517946,13033.793786745535,8075.238254069131,3030.556276257033,300.0
2,142321.57904900244,115171.53837423435,110589.15505244752,107084.09519442878,104194.29804098324,101730.15990696328,97800.8498512199,93163.19890630484,86588.99304529697,65603.01771745438,39458.470357633596,34341.13157756427,28861.589526442884,23316.07619979279,17228.137508124313,13089.137581258412,8109.620046295685,3060.697378127026,600.0
3,142355.76459030385,115210.00732255817,110625.19628678207,107140.7273520398,104226.67314716238,101786.9762523097,97842.66605703358,93198.48958186118,86619.44050826514,65646.04644196141,39500.71423757385,34396.681363764255,28897.296574381104,23355.015810966812,17272.51172625342,13145.27108806469,8144.351415885092,3090.8717148637297,900.0
4,142390.0010225461,115249.07222770939,110661.7571478311,107198.36787886702,104259.35970215745,101844.63920941662,97885.1778857552,93234.10810893092,86649.8879712333,65689.22491903756,39543.61143005705,34432.046603371564,28933.426651389633,23394.488029883818,17317.64859670314,13179.131043070418,8179.452041911081,3121.086446824586,1200.0
5,142424.29120837664,115288.75767814474,110698.86581907063,107256.99842862434,104292.38848652596,101879.7655689731,97928.40433676392,93270.06697915468,86680.33543420146,65732.55814071343,39587.17710933692,34464.335604605294,28970.000757010494,23434.510463724073,17363.56180798742,13211.231496834658,8214.941957040859,3151.350112837534,1500.0
6,142458.6378399474,115329.0877475459,110736.55032197108,107316.03627846426,104325.79183299551,101911.25302536516,97972.36324922004,93306.37856962444,86710.78289716963,65776.0508433523,39631.42545652997,34496.840021294,29007.04000534408,23475.100237184597,17410.263452391744,13243.54159277139,8250.84148779336,3181.672857766957,1800.0
7,142493.04343345022,115370.0858508172,110774.838340312,107346.98917216109,104359.60350083456,101942.92191977797,98017.07118437786,93343.05509550397,86741.2303601378,65819.70748731328,39676.36958274295,34529.57564824475,29044.565541044187,23516.27391215583,17457.763949049302,13276.077742259477,8287.17118995611,3212.0666895227123,2100.0
8,142527.51032393685,115411.77459822844,110813.75703965254,107378.08179640943,104393.85852024199,101974.79011969373,98062.54331318857,93380.10856167592,86771.67782310596,65860.27945846306,39722.0214569518,34562.55895904024,29082.59845068799,23558.04740512876,17506.07197777798,13308.85713274936,8323.95177940753,3242.5457676759465,2400.0
9,142562.04066049756,115454.17564902807,110853.33288407285,107409.33104021472,104428.59300673999,102006.87666933566,98108.7933103574,93417.55071371343,86802.12528607412,65900.72590297827,39768.39183925131,34595.80708731285,29121.15967002055,23600.435906807234,17555.194424283887,13341.897711245208,8361.204058643143,3273.126725670066,2700.0
10,142596.63640187276,115497.30956592389,110893.5914524541,107440.7552578655,104463.84394622967,102039.20179339468,98155.83325598229,93455.39298848978,86832.57274904229,65941.25327744111,39815.49022004774,34629.33780247366,29160.26988764451,23643.453803697987,17605.136337192278,13375.218161362658,8398.948839355682,3303.829028352694,3000.0
11,142631.29931257197,115541.19567188583,110934.55725666265,107472.37431209613,104499.64895209642,102071.78689049729,98203.6735458424,93493.64646475733,86863.02021201045,65981.85333693275,39863.324765713965,34663.169479678545,29199.949445793864,23687.11460236514,17655.90089721766,13408.837873658536,8437.206861467599,3334.675366193995,3300.0
12,142666.03095957273,115585.85191075926,110976.25356407587,107504.20960624398,104536.04599650449,102104.65451543452,98252.32281134112,93532.32181403488,86893.46767497862,66022.51861595458,39911.902271165935,34697.321063856936,29240.218238893423,23731.430857031228,17707.489398633028,13442.776908978749,8475.998709060346,3365.692087088922,3600.0
13,142700.83270966928,115631.29471320169,111018.70222689734,107536.28410368065,104573.07311878342,102137.82834923378,98301.78785001974,93571.42925215435,86923.91513794678,66063.24243507755,39961.228119755564,34731.812027674794,29281.095610664837,23776.414101193022,17759.901243047185,13477.055954628306,8515.344723687258,3396.9096660552145,3900.0
14,142735.62831413324,115677.53886945038,111061.9235206768,107568.62233282877,104610.76811455273,102171.3331562461,98352.07356746377,93610.97849182146,86954.36260091494,66104.01890338017,40011.306250805006,34766.66232335949,29322.600250590986,23822.074783898395,17813.13394535186,13511.696273230973,8555.26491559496,3428.3632124304336,4200.0
15,142770.32654437894,115724.59741040785,111105.93599436601,107601.25037614773,104649.16820993832,102205.19472752692,98403.18293131406,93650.97869654575,86984.81006388311,66144.84291679322,40062.13913503602,34801.89232836808,29364.750090594916,23868.42221129935,17867.183151560886,13546.719644217177,8595.77887341168,3460.093013333253,4500.0
16,142804.9327281327,115772.48149848964,111150.75633409784,107634.19584158638,104688.30972586582,102239.43980992981,98455.11693797508,93691.43843629643,87015.25752685127,66185.71015249091,40113.727758073044,34837.52278494615,29407.562202824723,23915.464494057513,17922.042668132344,13582.148297954549,8636.905672889625,3492.145111184918,4800.0
17,142839.45222554085,115821.20032961231,111196.39924269421,107667.487815156,104728.22773796257,102274.09602048362,98507.87459248517,93732.36564523133,87045.70498981944,66226.61705948843,40166.071612123575,34873.57473368652,29451.052699462205,23963.208501130674,17977.704502247136,13618.004842617429,8678.663785310991,3524.5719119934397,5100.0
18,142873.8904179698,115870.76104761439,111242.87733666463,107701.15679348234,104768.95573801795,102309.19174580925,98561.45290187595,93773.76758183938,87076.1524527876,66267.56084562332,40219.16869586516,34910.06944126846,29495.2366354878,24011.659820414552,18033.12217789176,13654.312183976275,8721.070986185086,3557.4328198861176,5400.0
19,142908.25269742706,115921.16867229436,111290.20106218166,107735.23459543665,104810.52530323496,102344.75602653086,98615.84688221045,93815.65079182203,87106.59991575577,66308.53946111316,40273.01552249344,34947.02832262663,29540.127915339177,24060.82272665107,18064.88986063513,13691.093438377593,8764.144264874652,3590.7948920547196,5700.0
20,142942.54445661107,115972.42604212523,111338.37863119706,107769.75425223148,104852.96577962766,102380.81842685667,98671.04957934207,93858.02107402394,87137.04737872393,66349.55157889621,40327.60713581578,34984.472857871886,29585.739204394227,24110.700156947023,18096.849794530208,13728.371839274718,8807.89973579545,3624.7335068659777,6000.0
21,142976.7710795864,116024.533772557,111387.4159785134,107804.74987569128,104896.3039858626,102417.40888974244,98727.05210329474,93900.88344970086,87167.4948416921,66390.59657197111,40382.143374212,35022.42450435824,29632.081846188637,24161.293694171836,18129.018438219395,13766.170637761472,8852.352551831933,3659.33303641403,6300.0
