,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,30980.07663310065,29240.893182871987,27501.70973264332,25762.52628241413,24023.34283197798,22284.159690035878,20545.288856343832,18639.883646727987,16734.478437112128,14829.073227494286,12923.668017396218,11018.262690638265,9112.826771471031,7596.667663304505,6080.508555129834,4564.349445437307,3048.190052378007,1531.9738480038031,0.0
1,31486.580103173535,29747.396652944877,28008.213202716255,26269.029752530932,24529.846274509076,22790.615273985288,21046.319287594888,19140.914077979043,17235.508868363562,15330.103658838154,13424.698471151638,11519.298826117794,9615.94854802365,8099.789439858591,6583.630331957455,5067.471273264702,3551.321699007647,2038.1501612769634,1000.0
2,31994.041865344625,30254.85841511595,28515.674964887414,26776.491514753758,25037.30800891612,23298.02286802857,21547.529714408513,19642.124504792664,17736.719295177638,15831.314085760885,13925.90892441799,12020.515916899836,10119.613339087007,8603.45423092365,7087.295123339128,5571.1361236638295,4054.997828374815,2545.400681477138,2000.0
3,32502.582015464366,30763.398565235704,29024.21511500723,27285.03166493427,25545.848131566352,23806.501919493225,22048.948320884247,20143.5431112684,18238.1379016539,16332.732692364592,14427.327561911687,12521.942288948829,10623.903488427735,9107.744380266342,7591.585273047082,6075.426341441818,4559.300957733894,3053.8882847442487,3000.0
4,33012.3323187246,31273.148868495933,29533.965418267537,27794.78196826548,26055.5984082827,24316.18350508376,22550.607101026664,20645.20189141081,18739.796681796935,16834.39147265676,14928.986378336145,13023.610095501908,11128.911568294252,9612.752460135114,8096.593353335847,6580.434499981104,5064.323845470385,3563.7960772371716,4000.0
5,33523.43684578271,31784.25339555403,30045.06994532571,28305.886495406172,26566.702910480177,24827.21096852973,23052.54226989806,21147.137060282228,19241.73185066905,17336.326641702926,15430.92158954281,13525.555729729202,11634.741261856929,10118.58215370037,8602.423047382412,7086.26428368109,5570.170373140625,4075.3291404320503,5000.0
6,34036.05257285992,32296.869122631273,30557.685672403033,28818.50222257914,27079.318615275894,25339.740522920285,23554.794702459225,21649.389492843384,19743.984283231053,17838.57907446759,15933.174071380647,14027.82026511089,12141.508259079697,10625.349150926093,9109.190045157873,7593.0313838299335,6076.956440671578,4588.716303055764,6000.0
7,34545.21330093488,32806.02985070623,31066.846400477134,29327.662950049988,27588.47974269391,25849.57002998156,24057.41039934692,22152.005189731095,20246.599980119732,18341.19477159164,16435.78982548279,14530.449922761578,12649.341155112006,11133.182046961763,9617.022941819316,8100.864396995184,6584.81086378002,5102.534717571199,7000.0
8,35046.0831320913,33306.89968186261,31567.716231633534,29828.53278120964,28089.34956373316,26350.43239806451,24560.440978328363,22655.03576871253,20749.630559102305,18844.22535084689,16938.820470730298,15033.496564420506,13158.38233859386,11642.223230447424,10126.064126014891,8609.905713325805,7093.876260977078,5603.129425030158,8000.0
9,35547.11370466066,33807.93025443198,32068.746804202907,30329.563353783138,28590.38012494055,26851.454215861006,25063.944189610007,23158.538979994184,21253.133770385248,19347.728562444965,17442.323758570677,15537.018209259977,13668.788855581577,12152.629747439456,10636.470643809542,9120.312380473042,7604.309915842831,6103.853512760662,9000.0
10,36048.331715641136,34309.14826541247,32569.964815183408,30830.78136476879,29091.598123224954,27352.661984883893,25567.984452555505,23662.5792429397,21757.174033332267,19851.768825755265,17946.36410974541,16041.079572038001,14180.733233177174,12664.57412503991,11148.41502231433,9632.256927212702,8116.284598636234,6604.73266998638,10000.0
11,36549.76770829284,34810.58425806416,33071.40080783515,31332.217357427005,29593.034101764402,27854.086028637637,26072.633410696777,24167.22820108096,22261.822991475266,20356.417784315992,18451.01316931063,16545.75261944729,14694.404245429047,13178.245137297232,11662.086035587083,10145.928129336538,8629.989329797192,7105.797126861623,11000.0
12,37051.456519402025,35312.27306917336,33573.089618944345,31833.90616854425,30094.722897273994,28355.76093780875,26577.97050120383,24672.565291588035,22767.160081984315,20861.754875304177,18956.35037611652,17051.117140790717,15200.246388281827,13684.0872801091,12167.928170779465,10651.768845571583,9135.566879220349,7607.082337832036,12000.0
13,37553.43776043913,35814.25431021048,34075.07085998148,32335.887409591316,30596.704121168426,28857.726049333167,27084.083534226924,25178.67832461114,23273.273115009688,21367.867908877728,19462.46354215841,17557.261328358065,15701.02839089348,14184.869282721163,12668.71017346705,11152.550862364893,9636.351762980672,8108.629744099599,13000.0
14,38055.75633220777,36316.5728819791,34577.38943175014,32838.20598137216,31099.022674216274,29360.02595896871,27591.069276742364,25685.66406712658,23780.25885752772,21874.853652021353,19969.449436431172,18064.282362094087,16201.967313504032,14685.808205332196,13169.649096167794,11653.48980181698,10137.29408557614,8610.487619888865,14000.0
15,38558.46297198483,36819.279521756165,35080.09607152726,33340.91262116408,31601.729293686152,29862.71106640985,28099.03403473476,26193.62882511899,24288.223615523064,22382.818410728818,20477.414367119214,18572.28699234674,16703.091484861136,15186.93237668987,13670.773267631681,12154.613993110845,10638.42225598435,9112.712006629268,15000.0
16,39061.61483148362,37322.43138125494,35583.24793102607,33844.0644806809,32104.881131316586,30365.83815131797,28608.094226751473,26702.689017135726,24797.283807543143,22891.878603557445,20986.47475515766,19081.392113685644,17204.43367899258,15688.274570821988,14172.115461889165,12655.956210767808,11139.769138223897,9615.367738388528,16000.0
17,39565.27608321894,37826.09263299027,36086.90918276144,34347.72573243799,32608.542359688836,30869.470977894212,29118.37694108107,27212.97173146535,25307.566521876543,23402.161318806524,21496.757691416315,19591.72532199569,17706.031681018558,16189.872572848755,14673.713464063418,13157.554240465044,11641.37261785675,10118.529560873676,17000.0
18,40069.51855203214,38330.33510180347,36591.151651574684,34851.96820127731,33112.78480376028,31373.680924804474,29630.020468055536,27724.615258439815,25819.210048855297,23913.804846819607,22008.401469005825,20103.425446298574,18207.92890082364,16691.769792654766,15175.61068404238,13659.45149271284,12143.276216305998,10622.283345074075,18000.0
19,40574.42236763677,38835.2389174081,37096.055467179365,35356.87201691313,33617.68859341944,31878.54763637507,30143.174798275584,28237.769588659885,26332.364379080176,24426.959178209858,22521.556081505194,20616.64304605491,18710.17503436225,17194.015926194465,15677.856817784248,14161.697664165225,12645.529752740873,11126.727395101529,19000.0
20,41080.076633100645,39340.89318287199,37601.70973264332,35862.526282414125,34123.34283197798,32384.159690035878,30645.288856343832,28739.883646727987,26834.478437112128,24929.073227494286,23023.668017396216,21118.262690638265,19212.82677147103,17696.667663304506,16180.508555129834,14664.349445437307,13148.190052378006,11631.973848003803,20000.0
21,41586.58010317353,39847.39665294488,38108.21320271626,36369.02975253093,34629.84627450908,32890.615273985284,31146.319287594888,29240.914077979043,27335.508868363562,25430.103658838154,23524.698471151638,21619.298826117796,19715.94854802365,18199.789439858592,16683.630331957454,15167.471273264702,13651.321699007647,12138.150161276963,21000.0
22,42094.041865344625,40354.858415115945,38615.67496488741,36876.491514753754,35137.30800891612,33398.022868028565,31647.529714408513,29742.124504792664,27836.719295177638,25931.314085760885,24025.908924417992,22120.515916899836,20219.61333908701,18703.45423092365,17187.29512333913,15671.13612366383,14154.997828374815,12645.400681477138,22000.0
