,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,101851.9930580882,96841.80382567264,91832.29674191344,86821.0368621597,81814.18471886826,76798.28089005081,71776.56328506226,64620.32189764862,57464.05395765071,50307.92151503898,43151.096095321445,35997.83555744526,28838.193069449888,24071.841949076264,19305.47591297609,14539.311765443126,9770.784167609414,5023.958103510694,0.0
1,101891.06674523602,96881.48498017601,91870.4156732757,86863.11432207619,81847.53555102652,76830.73707621694,71826.42586424205,64670.18558896136,57513.911975069685,50357.808454513106,43200.83819193305,36048.307355690304,28885.97478328885,24119.625126654413,19353.24230891427,14587.22783188776,9818.153561611765,5057.43019332245,300.0
2,101923.26302631042,96913.67426419741,91902.62283535926,86895.27883038408,81879.73939908147,76863.42730108813,71876.9479805014,64720.70881887271,57564.42952337292,50408.35496134883,43251.23983116274,36099.43982683992,28934.532341291757,24168.18422185441,19401.783912052066,14635.923054612978,9866.349645301412,5091.35079705072,600.0
3,101955.67176765298,96946.07552091702,91935.04321907694,86927.65350959488,81912.15747607072,76896.36858567252,71928.12973735918,64771.8916885291,57615.60671581091,50459.56108707898,43302.301371143716,36151.2317277767,28983.87019717689,24217.523685876447,19451.105207272507,14685.401532363872,9915.380897738896,5125.769515057901,900.0
4,101988.30892680048,96978.70469245642,91967.69280647104,86960.2542344187,81944.80598208678,76929.57861611342,71979.97020937834,64823.733270102755,57667.44263675306,50511.4258539032,43354.022141913454,36203.68077297062,29033.99104573223,24267.64621033506,19501.208926354695,14735.665571748817,9965.253717484124,5160.740260889572,1200.0
5,102021.19115888547,97011.5784200267,92000.58827490076,86993.09758287258,81977.7018351356,76963.07571193771,72032.46744715466,64876.23161179479,57719.935346618324,50563.94725999011,43406.40044888963,36256.783647827135,29084.895811716735,24318.552716157414,19552.09603681333,14786.715678271861,10015.972352440072,5196.32148455081,1500.0
6,102054.33579667339,97044.71402419196,92033.74697672762,87026.20081734838,82010.86265146619,76996.87878782488,72085.61848712942,64929.38374766198,57773.08189162879,50617.12228960599,43459.433581165955,36310.53602700552,29136.583651786143,24370.242355514492,19603.765743685515,14838.550560876378,10067.53884473531,5232.576388451972,1800.0
7,102087.7608248056,97078.12947933823,92067.18691320499,87059.58185990246,82044.30671991313,77031.00730879938,72139.41936615702,64983.18571219897,57826.87831831859,50670.94692799887,43513.117824576875,36351.74309593435,29189.0519693722,24422.71252671456,19656.215504191212,14891.16714991881,10119.952991606257,5269.573133182093,2100.0
8,102121.48484805155,97111.84338215017,92100.92670238054,87093.25926156016,82078.05297003081,77065.48123881531,72176.72033014882,65020.453552944535,57864.31515482875,50707.52170628279,43554.07209541318,36384.47170927904,29242.29644226989,24475.958901813843,19709.441055020707,14944.560628308207,10173.212323075055,5307.385030070199,2400.0
9,102155.52705342633,97145.87491394773,92134.98554087084,87127.25216547698,82112.12093385095,77100.32098277891,72209.50274810298,65053.23631257368,57897.09617104388,50740.31163044654,43586.815750412374,36417.437696774745,29296.311062518744,24529.975466530428,19763.436451834837,14998.724475369894,10227.312097039521,5346.090717324517,2700.0
10,102189.90716608256,97180.24379678842,92169.38315942303,87161.58026385334,82146.53070114918,77135.54732213054,72242.52554704293,65086.25947423018,57930.11748194415,50773.342396744134,43619.79744323877,36450.654942469264,29351.08818799833,24584.754571881826,19818.19412039977,15053.650522817383,10282.245312194511,5385.774316391275,3000.0
11,102224.64539894716,97214.9702433025,92204.13977223902,87196.26374855821,82181.30286816707,77171.18134419162,72275.8026466018,65119.53695822467,57963.39300436797,50806.627939702084,43653.03102292706,36484.13772341052,29406.618605006242,24640.286996814106,19873.704918627394,15109.329022055728,10338.002738998566,5426.525565060184,3300.0
12,102259.76239613608,97250.0749002913,92239.27602010047,87231.3232554809,82216.45847980255,77207.24436556347,72309.34835294566,65153.083071365676,57996.937041846446,50840.182579514825,43686.53073016103,36517.90068569014,29448.775529157036,24682.40898044348,19916.24432145433,15147.838246332954,10394.572968681972,5468.439923766399,3600.0
13,102295.27917024752,97285.57878618539,92274.81290740054,87266.77980269594,82252.01896535183,77243.75784995154,72343.17733553948,65186.91248371325,58030.76426140368,50874.02099866064,43720.31117488767,36551.958817417646,29480.808205147372,24714.441658972723,19948.2763657611,15179.88700224319,10429.79542040738,5511.618651501444,3900.0
