,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0
1,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0
2,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0
3,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0
4,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0
5,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0
6,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0
7,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,16.0
8,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,16.0
9,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,16.0
10,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,16.0
11,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,16.0
12,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,16.0,16.0,16.0,16.0,16.0,16.0
13,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,16.0,16.0,16.0,16.0,16.0,16.0
