,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,76644.9428803099,71653.10215461157,66661.13939738201,61669.506533991706,56676.93866844169,51688.60380335642,46668.16811708666,42400.738031974935,38133.31207423302,33865.84464293101,29598.794209548465,25327.509147182584,21114.822828833,17610.619262729044,14106.064650682029,10602.75834651521,7093.559953156107,3580.366991121069,0.0
1,76700.64875925149,71708.81055864133,66716.84131766685,61724.9342577158,56732.75666695774,51720.95804667657,46716.61349157624,42449.18301835705,38181.7609643328,33914.25421139858,29647.600910086054,25373.141679108892,21150.953538290032,17646.43192218009,14142.946146557413,10634.108390302239,7125.479938765029,3622.031560859772,300.0
2,76733.07152770823,71741.12147872464,66749.45270675165,61757.00552042621,56767.690857169575,51753.54149173003,46765.876528765075,42498.4456490171,38231.027684190536,33963.47973846996,29697.242766663443,25419.566749052996,21182.437163922772,17677.919453214727,14174.412508323634,10665.629596949595,7157.639297017426,3665.1500832356282,600.0
3,76765.33649098121,71773.38766083385,66781.7154846362,61789.27944306487,56799.879439843106,51786.37127408219,46815.96005891693,42548.52875506859,38281.11505638054,34013.52413271258,29747.72185735394,25466.79652540609,21214.103719019542,17709.590264540027,14206.060277816503,10697.339497615421,7190.061644471042,3709.867021491335,900.0
4,76797.81898481332,71805.8714615646,66814.19563993886,61821.77148943005,56832.28119214763,51819.46523452723,46866.86485087186,42599.433106388205,38332.0238403585,34064.38825856171,29799.038021026616,25514.841456196922,21245.971210642132,17741.462379180244,14237.907401764922,10729.25683591504,7222.7720463663745,3756.33606946145,1200.0
5,76830.53515924427,71838.5890340754,66846.90931783491,61854.49782308823,56864.91227426066,51852.84188842558,46918.58961845391,42651.1574180227,38383.75273887707,34116.07094264897,29851.18886357157,25563.710193026636,21278.05879784566,17773.55497077256,14269.972987256477,10761.401577242646,7255.796989011145,3804.7200834975924,1500.0
6,76863.50184963724,71871.55721660753,66879.87334930022,61887.47529034881,56897.78956590431,51886.52038805752,46971.13104400206,42703.69837371618,38436.298421549,34168.56899700723,29904.1697837589,25613.409525651514,21310.38678809962,17805.88835965927,14302.277299956433,10793.794908041215,7289.164334299304,3855.1909195290355,1800.0
7,76896.7365543381,71904.79351010338,66913.10522884433,61920.72139761398,56930.930647003304,51920.52047783631,47024.483818637724,42757.050666171344,38489.6555651717,34221.87725875498,29957.97401847114,25663.944327843845,21342.97662317228,17838.48399843168,14334.841751871087,10826.45922404701,7322.903255075927,3907.929167920436,2100.0
8,76930.25740649528,71938.3160499828,66946.6230864028,61954.25428289342,56964.35377236281,51954.862442297745,47078.64069862561,42811.20705340124,38543.816910171314,34275.988645611345,30012.592706752603,25715.317515045102,21375.850853690383,17871.3644461421,14367.688877843697,10859.418106606947,7357.044150249047,3963.1237797019767,2400.0
9,76964.08313986931,71972.14357191048,66980.44565322,61988.09268131954,56998.077840143545,51989.567046864635,47133.59257694065,42866.15843028398,38598.773332278404,34330.89422635232,30068.014971827488,25767.530014205564,21409.033101684625,17904.55333050041,14400.842300066777,10892.696286259465,7391.6185387812075,4020.9715788632484,2700.0
