AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
JFK,New York J F Kennedy International Apt,66,0,96,33,0,0,0,19,6,7,1,2022-01-02,41,1900 - 2000,2024-08-05 10:04:40,37,22,54,37,A473,Terminal 8 (American),202,18,148,34
JFK,New York J F Kennedy International Apt,85,0,41,0,0,0,0,12,6,3,1,2022-01-02,31,2000 - 2100,2024-08-05 10:04:40,24,16,24,24,A473,Terminal 8 (American),129,11,105,21
JFK,New York J F Kennedy International Apt,170,0,160,92,0,0,0,19,8,11,2,2022-01-02,69,2200 - 2300,2024-08-05 10:04:40,45,26,102,45,A473,Terminal 8 (American),433,18,331,38
JFK,New York J F Kennedy International Apt,138,0,181,0,0,0,0,16,16,8,2,2022-01-03,30,0500 - 0600,2024-08-05 10:04:40,27,17,64,27,A473,Terminal 8 (American),327,16,263,26
JFK,New York J F Kennedy International Apt,443,0,196,8,21,0,0,14,18,19,3,2022-01-03,88,0600 - 0700,2024-08-05 10:04:40,60,19,276,60,A473,Terminal 8 (American),687,11,411,60
JFK,New York J F Kennedy International Apt,160,0,240,93,39,0,0,23,17,13,3,2022-01-03,62,0700 - 0800,2024-08-05 10:04:40,58,33,183,58,A473,Terminal 8 (American),545,18,362,49
JFK,New York J F Kennedy International Apt,122,0,182,13,0,0,0,17,12,7,1,2022-01-03,29,0800 - 0900,2024-08-05 10:04:40,32,20,138,32,A473,Terminal 8 (American),324,15,186,31
JFK,New York J F Kennedy International Apt,213,0,40,0,0,0,0,9,12,7,1,2022-01-03,37,0900 - 1000,2024-08-05 10:04:40,20,12,92,20,A473,Terminal 8 (American),260,8,168,20
JFK,New York J F Kennedy International Apt,279,0,115,0,0,0,0,11,16,12,2,2022-01-03,57,1200 - 1300,2024-08-05 10:04:40,21,11,110,20,A473,Terminal 8 (American),406,11,296,21
JFK,New York J F Kennedy International Apt,83,0,149,180,10,0,0,27,12,13,2,2022-01-03,45,1500 - 1600,2024-08-05 10:04:40,49,28,139,48,A473,Terminal 8 (American),435,27,296,49
JFK,New York J F Kennedy International Apt,186,0,283,71,0,0,0,18,12,16,3,2022-01-03,87,1600 - 1700,2024-08-05 10:04:40,39,22,152,39,A473,Terminal 8 (American),556,17,404,39
JFK,New York J F Kennedy International Apt,113,0,47,0,0,0,0,12,8,4,1,2022-01-03,28,1800 - 1900,2024-08-05 10:04:40,22,14,11,20,A473,Terminal 8 (American),164,12,153,22
JFK,New York J F Kennedy International Apt,22,0,67,72,34,1,0,32,6,7,1,2022-01-03,3,1900 - 2000,2024-08-05 10:04:40,65,33,37,65,A473,Terminal 8 (American),203,32,166,56
JFK,New York J F Kennedy International Apt,65,0,100,68,0,0,0,22,7,3,1,2022-01-03,29,2000 - 2100,2024-08-05 10:04:40,39,25,95,39,A473,Terminal 8 (American),236,21,141,39
JFK,New York J F Kennedy International Apt,149,0,123,0,0,0,0,14,7,7,2,2022-01-03,45,2100 - 2200,2024-08-05 10:04:40,28,16,32,28,A473,Terminal 8 (American),279,14,247,28
JFK,New York J F Kennedy International Apt,146,0,162,111,0,0,0,21,8,14,2,2022-01-03,35,2200 - 2300,2024-08-05 10:04:40,40,21,166,40,A473,Terminal 8 (American),433,21,267,40
JFK,New York J F Kennedy International Apt,68,0,156,5,0,0,0,18,12,6,2,2022-01-04,20,0500 - 0600,2024-08-05 10:04:40,33,19,55,31,A473,Terminal 8 (American),235,18,180,33
JFK,New York J F Kennedy International Apt,415,0,302,34,0,0,0,14,15,22,4,2022-01-04,61,0600 - 0700,2024-08-05 10:04:40,37,17,355,37,A473,Terminal 8 (American),773,12,418,34
JFK,New York J F Kennedy International Apt,108,0,230,157,81,0,0,28,14,19,3,2022-01-04,61,0700 - 0800,2024-08-05 10:04:40,58,34,251,58,A473,Terminal 8 (American),595,24,344,52
JFK,New York J F Kennedy International Apt,44,0,132,112,5,0,0,27,9,8,1,2022-01-04,25,0800 - 0900,2024-08-05 10:04:40,46,30,142,46,A473,Terminal 8 (American),301,24,159,46
JFK,New York J F Kennedy International Apt,180,0,8,0,0,0,0,9,16,6,1,2022-01-04,14,1200 - 1300,2024-08-05 10:04:40,19,10,62,19,A473,Terminal 8 (American),194,9,132,16
JFK,New York J F Kennedy International Apt,147,0,62,0,0,0,0,11,8,9,1,2022-01-04,23,1300 - 1400,2024-08-05 10:04:40,22,11,57,22,A473,Terminal 8 (American),218,10,161,22
JFK,New York J F Kennedy International Apt,219,0,260,0,0,0,0,16,16,14,2,2022-01-04,39,1500 - 1600,2024-08-05 10:04:40,29,16,185,29,A473,Terminal 8 (American),493,16,308,29
JFK,New York J F Kennedy International Apt,266,0,224,197,0,0,0,21,15,12,4,2022-01-04,53,1600 - 1700,2024-08-05 10:04:40,41,19,165,41,A473,Terminal 8 (American),699,22,534,41
JFK,New York J F Kennedy International Apt,79,0,83,63,10,0,0,23,9,5,1,2022-01-04,20,1900 - 2000,2024-08-05 10:04:40,49,25,128,49,A473,Terminal 8 (American),240,20,112,43
JFK,New York J F Kennedy International Apt,158,0,185,117,4,0,0,21,10,15,3,2022-01-04,75,2000 - 2100,2024-08-05 10:04:40,46,25,104,46,A473,Terminal 8 (American),479,20,375,46
JFK,New York J F Kennedy International Apt,113,0,130,104,0,0,0,22,9,12,2,2022-01-04,27,2200 - 2300,2024-08-05 10:04:40,42,22,137,42,A473,Terminal 8 (American),359,22,222,42
JFK,New York J F Kennedy International Apt,386,0,309,0,0,0,0,14,15,18,4,2022-01-05,71,0600 - 0700,2024-08-05 10:04:47,30,14,258,30,A473,Terminal 8 (American),713,13,455,29
JFK,New York J F Kennedy International Apt,199,0,149,185,192,129,0,36,15,28,4,2022-01-05,74,0700 - 0800,2024-08-05 10:04:47,79,41,509,79,A473,Terminal 8 (American),882,29,373,71
JFK,New York J F Kennedy International Apt,39,0,123,113,1,0,0,27,10,9,1,2022-01-05,30,0800 - 0900,2024-08-05 10:04:47,46,30,114,46,A473,Terminal 8 (American),285,25,171,44
JFK,New York J F Kennedy International Apt,427,0,222,6,0,0,0,13,16,15,4,2022-01-05,68,1300 - 1400,2024-08-05 10:04:47,32,14,266,32,A473,Terminal 8 (American),670,11,404,32
JFK,New York J F Kennedy International Apt,87,0,102,91,101,72,0,37,12,14,2,2022-01-05,45,1500 - 1600,2024-08-05 10:04:47,88,42,233,88,A473,Terminal 8 (American),467,33,234,81
JFK,New York J F Kennedy International Apt,47,0,127,155,144,6,0,35,12,12,3,2022-01-05,28,1600 - 1700,2024-08-05 10:04:47,62,37,170,62,A473,Terminal 8 (American),491,34,321,62
JFK,New York J F Kennedy International Apt,111,0,52,0,0,0,0,12,11,3,1,2022-01-05,5,1700 - 1800,2024-08-05 10:04:47,21,12,51,21,A473,Terminal 8 (American),166,12,115,21
JFK,New York J F Kennedy International Apt,152,0,152,80,8,0,0,21,11,9,2,2022-01-05,31,1900 - 2000,2024-08-05 10:04:47,47,24,73,47,A473,Terminal 8 (American),401,20,328,47
JFK,New York J F Kennedy International Apt,136,0,217,59,0,0,0,19,10,9,2,2022-01-05,22,2000 - 2100,2024-08-05 10:04:47,38,22,191,38,A473,Terminal 8 (American),421,17,230,33
JFK,New York J F Kennedy International Apt,121,0,141,22,0,0,0,18,7,10,2,2022-01-05,15,2100 - 2200,2024-08-05 10:04:47,33,18,71,32,A473,Terminal 8 (American),294,17,223,33
JFK,New York J F Kennedy International Apt,79,0,51,0,0,0,0,13,6,2,1,2022-01-05,9,2300 - 0000,2024-08-05 10:04:47,26,12,62,26,A473,Terminal 8 (American),132,14,70,26
JFK,New York J F Kennedy International Apt,41,0,60,11,0,0,0,20,12,4,1,2022-01-06,11,0500 - 0600,2024-08-05 10:04:47,38,24,49,38,A473,Terminal 8 (American),116,17,67,29
JFK,New York J F Kennedy International Apt,198,0,272,20,0,0,0,17,15,14,3,2022-01-06,20,0600 - 0700,2024-08-05 10:04:47,41,19,224,41,A473,Terminal 8 (American),504,16,280,33
JFK,New York J F Kennedy International Apt,187,0,226,180,0,0,0,21,15,19,3,2022-01-06,64,0700 - 0800,2024-08-05 10:04:47,44,27,347,44,A473,Terminal 8 (American),612,14,265,37
JFK,New York J F Kennedy International Apt,89,0,137,71,0,0,0,21,10,8,1,2022-01-06,17,0800 - 0900,2024-08-05 10:04:47,42,25,178,42,A473,Terminal 8 (American),305,15,127,41
JFK,New York J F Kennedy International Apt,161,0,0,0,0,0,0,7,15,3,1,2022-01-06,10,1200 - 1300,2024-08-05 10:04:47,14,7,80,14,A473,Terminal 8 (American),164,6,84,13
JFK,New York J F Kennedy International Apt,221,0,181,66,0,0,0,17,10,13,3,2022-01-06,59,1300 - 1400,2024-08-05 10:04:47,41,22,237,41,A473,Terminal 8 (American),481,12,244,27
JFK,New York J F Kennedy International Apt,166,0,153,124,84,83,0,33,10,18,3,2022-01-06,39,1500 - 1600,2024-08-05 10:04:47,90,41,279,90,A473,Terminal 8 (American),628,26,349,83
JFK,New York J F Kennedy International Apt,13,0,35,84,66,29,0,42,10,7,1,2022-01-06,13,1600 - 1700,2024-08-05 10:04:47,74,53,77,74,A473,Terminal 8 (American),234,37,157,58
JFK,New York J F Kennedy International Apt,78,0,0,0,0,0,0,10,7,1,1,2022-01-06,11,1800 - 1900,2024-08-05 10:04:47,15,10,11,14,A473,Terminal 8 (American),79,10,68,15
JFK,New York J F Kennedy International Apt,95,0,81,79,20,0,0,24,10,8,1,2022-01-06,20,1900 - 2000,2024-08-05 10:04:47,49,28,200,49,A473,Terminal 8 (American),283,14,83,33
JFK,New York J F Kennedy International Apt,138,0,17,0,0,0,0,8,10,7,1,2022-01-06,13,2000 - 2100,2024-08-05 10:04:47,18,10,68,18,A473,Terminal 8 (American),162,7,94,16
JFK,New York J F Kennedy International Apt,101,0,82,81,0,0,0,22,7,6,2,2022-01-06,21,2100 - 2200,2024-08-05 10:04:47,42,24,74,42,A473,Terminal 8 (American),270,21,196,42
JFK,New York J F Kennedy International Apt,223,0,157,58,7,39,0,22,10,16,3,2022-01-07,45,0600 - 0700,2024-08-05 10:04:47,89,30,294,89,A473,Terminal 8 (American),500,11,206,28
JFK,New York J F Kennedy International Apt,59,0,94,62,57,134,73,53,11,12,2,2022-01-07,30,0700 - 0800,2024-08-05 10:04:47,113,67,296,113,A473,Terminal 8 (American),491,32,195,73
JFK,New York J F Kennedy International Apt,33,0,62,75,78,39,0,39,6,9,1,2022-01-07,13,0800 - 0900,2024-08-05 10:04:47,70,43,166,70,A473,Terminal 8 (American),296,35,130,66
JFK,New York J F Kennedy International Apt,116,0,44,0,0,0,0,11,11,5,1,2022-01-07,10,1200 - 1300,2024-08-05 10:04:47,22,13,92,22,A473,Terminal 8 (American),165,9,73,19
JFK,New York J F Kennedy International Apt,202,0,122,124,127,15,0,28,11,23,4,2022-01-07,48,1300 - 1400,2024-08-05 10:04:47,64,32,302,64,A473,Terminal 8 (American),613,24,311,62
JFK,New York J F Kennedy International Apt,47,0,84,96,44,4,0,31,10,9,1,2022-01-07,18,1400 - 1500,2024-08-05 10:04:47,65,33,167,65,A473,Terminal 8 (American),284,28,117,50
JFK,New York J F Kennedy International Apt,52,0,78,78,57,15,0,32,11,8,2,2022-01-07,18,1500 - 1600,2024-08-05 10:04:47,64,42,142,64,A473,Terminal 8 (American),288,23,146,55
JFK,New York J F Kennedy International Apt,37,0,74,6,0,0,0,19,10,3,1,2022-01-07,2,1600 - 1700,2024-08-05 10:04:47,31,24,46,31,A473,Terminal 8 (American),120,17,74,29
JFK,New York J F Kennedy International Apt,69,0,77,39,0,0,0,20,6,6,1,2022-01-07,14,1900 - 2000,2024-08-05 10:04:47,42,25,102,42,A473,Terminal 8 (American),191,14,89,31
JFK,New York J F Kennedy International Apt,74,0,73,71,4,0,0,23,5,7,1,2022-01-07,25,2000 - 2100,2024-08-05 10:04:47,46,25,89,46,A473,Terminal 8 (American),229,21,140,46
JFK,New York J F Kennedy International Apt,36,0,40,36,33,62,23,49,5,8,1,2022-01-07,3,2200 - 2300,2024-08-05 10:04:47,107,52,212,107,A473,Terminal 8 (American),238,21,26,73
JFK,New York J F Kennedy International Apt,0,0,5,78,0,0,0,35,11,3,1,2022-01-08,2,0500 - 0600,2024-08-05 10:04:47,44,36,51,44,A473,Terminal 8 (American),86,35,35,42
JFK,New York J F Kennedy International Apt,313,0,375,54,0,0,0,17,15,19,4,2022-01-08,51,0600 - 0700,2024-08-05 10:04:47,37,20,349,37,A473,Terminal 8 (American),761,14,412,30
JFK,New York J F Kennedy International Apt,118,0,121,52,66,142,46,44,9,14,2,2022-01-08,36,0700 - 0800,2024-08-05 10:04:47,101,52,308,101,A473,Terminal 8 (American),559,34,251,76
JFK,New York J F Kennedy International Apt,64,0,76,60,37,17,0,29,9,8,1,2022-01-08,22,0800 - 0900,2024-08-05 10:04:47,80,34,153,80,A473,Terminal 8 (American),262,23,109,65
JFK,New York J F Kennedy International Apt,112,0,47,0,0,0,0,12,10,4,1,2022-01-08,4,1200 - 1300,2024-08-05 10:04:47,27,14,98,27,A473,Terminal 8 (American),163,8,65,16
JFK,New York J F Kennedy International Apt,105,0,152,89,0,0,0,21,10,6,2,2022-01-08,29,1300 - 1400,2024-08-05 10:04:47,45,25,202,45,A473,Terminal 8 (American),352,17,150,45
JFK,New York J F Kennedy International Apt,21,0,166,134,50,0,0,31,12,11,2,2022-01-08,37,1400 - 1500,2024-08-05 10:04:47,56,37,158,56,A473,Terminal 8 (American),382,27,224,51
JFK,New York J F Kennedy International Apt,153,0,426,157,0,0,0,23,15,17,4,2022-01-08,55,1500 - 1600,2024-08-05 10:04:47,43,23,284,43,A473,Terminal 8 (American),753,23,469,43
JFK,New York J F Kennedy International Apt,56,0,70,16,0,0,0,18,6,5,1,2022-01-08,9,1600 - 1700,2024-08-05 10:04:47,34,20,106,34,A473,Terminal 8 (American),147,13,41,30
JFK,New York J F Kennedy International Apt,47,0,4,0,0,0,0,10,5,2,1,2022-01-08,8,1800 - 1900,2024-08-05 10:04:47,16,10,4,15,A473,Terminal 8 (American),53,10,49,16
JFK,New York J F Kennedy International Apt,100,0,56,0,0,0,0,12,9,4,1,2022-01-08,34,1900 - 2000,2024-08-05 10:04:47,23,14,18,21,A473,Terminal 8 (American),160,11,142,23
JFK,New York J F Kennedy International Apt,160,0,261,203,58,0,0,26,10,20,4,2022-01-08,54,2000 - 2100,2024-08-05 10:04:47,56,27,264,56,A473,Terminal 8 (American),702,25,438,56
JFK,New York J F Kennedy International Apt,39,0,101,22,0,0,0,21,8,6,1,2022-01-08,0,2100 - 2200,2024-08-05 10:04:47,35,21,54,35,A473,Terminal 8 (American),168,21,114,34
JFK,New York J F Kennedy International Apt,46,0,0,0,0,0,0,6,7,2,1,2022-01-08,5,2200 - 2300,2024-08-05 10:04:47,12,7,24,12,A473,Terminal 8 (American),48,6,24,11
JFK,New York J F Kennedy International Apt,468,0,465,206,26,0,0,20,16,32,7,2022-01-09,95,0600 - 0700,2024-08-05 10:04:47,52,24,578,52,A473,Terminal 8 (American),1197,16,619,43
JFK,New York J F Kennedy International Apt,100,0,156,123,1,0,0,23,14,13,2,2022-01-09,40,0700 - 0800,2024-08-05 10:04:47,46,27,217,46,A473,Terminal 8 (American),393,19,176,40
JFK,New York J F Kennedy International Apt,66,0,108,125,5,0,0,26,9,10,1,2022-01-09,13,0800 - 0900,2024-08-05 10:04:47,46,27,171,46,A473,Terminal 8 (American),314,25,143,42
JFK,New York J F Kennedy International Apt,93,0,3,0,0,0,0,9,9,2,1,2022-01-09,2,1200 - 1300,2024-08-05 10:04:47,16,9,47,16,A473,Terminal 8 (American),98,8,51,16
JFK,New York J F Kennedy International Apt,99,0,89,23,0,0,0,16,9,4,1,2022-01-09,21,1300 - 1400,2024-08-05 10:04:47,37,19,128,37,A473,Terminal 8 (American),215,12,87,28
JFK,New York J F Kennedy International Apt,78,0,36,0,0,0,0,11,7,3,1,2022-01-09,20,1400 - 1500,2024-08-05 10:04:47,28,14,63,28,A473,Terminal 8 (American),117,7,54,25
JFK,New York J F Kennedy International Apt,85,0,93,111,142,77,0,39,14,15,2,2022-01-09,48,1500 - 1600,2024-08-05 10:04:47,76,40,253,76,A473,Terminal 8 (American),523,38,270,76
JFK,New York J F Kennedy International Apt,7,0,38,99,180,3,0,44,14,6,2,2022-01-09,13,1600 - 1700,2024-08-05 10:04:47,61,44,74,61,A473,Terminal 8 (American),333,44,259,61
JFK,New York J F Kennedy International Apt,104,0,53,0,0,0,0,14,12,4,1,2022-01-09,20,1700 - 1800,2024-08-05 10:04:47,25,14,71,25,A473,Terminal 8 (American),161,14,90,24
JFK,New York J F Kennedy International Apt,147,0,143,41,7,0,0,18,11,10,2,2022-01-09,32,1800 - 1900,2024-08-05 10:04:47,48,23,189,48,A473,Terminal 8 (American),348,13,159,34
JFK,New York J F Kennedy International Apt,38,0,110,0,0,0,0,18,7,2,1,2022-01-09,18,1900 - 2000,2024-08-05 10:04:47,25,19,9,25,A473,Terminal 8 (American),150,18,141,25
JFK,New York J F Kennedy International Apt,194,0,51,0,0,0,0,10,7,5,2,2022-01-09,27,2000 - 2100,2024-08-05 10:04:47,20,10,89,20,A473,Terminal 8 (American),250,9,161,19
JFK,New York J F Kennedy International Apt,41,0,51,47,59,29,0,36,7,8,1,2022-01-09,3,2200 - 2300,2024-08-05 10:04:47,66,37,210,66,A473,Terminal 8 (American),235,25,25,65
JFK,New York J F Kennedy International Apt,0,0,95,41,0,0,0,27,13,3,1,2022-01-10,6,0500 - 0600,2024-08-05 10:04:47,43,28,47,43,A473,Terminal 8 (American),139,27,92,43
JFK,New York J F Kennedy International Apt,377,0,505,142,0,0,0,19,18,25,5,2022-01-10,113,0600 - 0700,2024-08-05 10:04:47,39,21,498,39,A473,Terminal 8 (American),1049,17,551,36
JFK,New York J F Kennedy International Apt,143,0,131,57,2,0,0,19,17,10,2,2022-01-10,24,0700 - 0800,2024-08-05 10:04:47,49,21,197,49,A473,Terminal 8 (American),343,15,146,49
JFK,New York J F Kennedy International Apt,21,0,95,85,60,50,0,39,8,8,1,2022-01-10,13,0800 - 0900,2024-08-05 10:04:47,74,46,181,74,A473,Terminal 8 (American),319,31,138,63
JFK,New York J F Kennedy International Apt,98,0,31,0,0,0,0,9,9,4,1,2022-01-10,6,1200 - 1300,2024-08-05 10:04:47,25,12,89,25,A473,Terminal 8 (American),133,5,44,17
JFK,New York J F Kennedy International Apt,150,0,147,72,11,0,0,20,9,15,3,2022-01-10,53,1300 - 1400,2024-08-05 10:04:47,54,26,222,54,A473,Terminal 8 (American),395,11,173,27
JFK,New York J F Kennedy International Apt,10,0,103,105,29,18,0,34,11,8,1,2022-01-10,13,1400 - 1500,2024-08-05 10:04:47,78,39,153,78,A473,Terminal 8 (American),273,28,120,49
JFK,New York J F Kennedy International Apt,143,0,96,74,0,0,0,20,14,10,2,2022-01-10,21,1500 - 1600,2024-08-05 10:04:47,45,27,149,45,A473,Terminal 8 (American),323,14,174,35
JFK,New York J F Kennedy International Apt,12,0,123,8,0,0,0,22,12,4,1,2022-01-10,7,1600 - 1700,2024-08-05 10:04:47,32,22,73,32,A473,Terminal 8 (American),147,21,74,32
JFK,New York J F Kennedy International Apt,112,0,76,88,90,162,0,43,8,14,3,2022-01-10,42,1900 - 2000,2024-08-05 10:04:47,89,38,179,89,A473,Terminal 8 (American),542,45,363,89
JFK,New York J F Kennedy International Apt,52,0,16,85,34,0,0,31,8,7,2,2022-01-10,32,2000 - 2100,2024-08-05 10:04:47,60,33,64,58,A473,Terminal 8 (American),194,31,130,60
JFK,New York J F Kennedy International Apt,135,0,4,0,0,0,0,8,8,5,1,2022-01-10,3,2100 - 2200,2024-08-05 10:04:47,16,8,38,16,A473,Terminal 8 (American),144,8,106,16
JFK,New York J F Kennedy International Apt,20,0,79,120,78,4,0,36,15,10,2,2022-01-11,11,0500 - 0600,2024-08-05 10:04:47,84,42,176,84,A473,Terminal 8 (American),311,28,135,47
JFK,New York J F Kennedy International Apt,219,0,143,89,78,82,0,30,14,16,3,2022-01-11,45,0600 - 0700,2024-08-05 10:04:47,89,42,375,89,A473,Terminal 8 (American),627,12,252,66
JFK,New York J F Kennedy International Apt,115,0,200,30,3,75,51,37,13,13,3,2022-01-11,17,0700 - 0800,2024-08-05 10:04:47,108,53,267,108,A473,Terminal 8 (American),487,18,220,84
JFK,New York J F Kennedy International Apt,37,0,53,61,40,80,0,42,9,3,1,2022-01-11,8,0800 - 0900,2024-08-05 10:04:47,75,52,166,75,A473,Terminal 8 (American),274,27,108,71
JFK,New York J F Kennedy International Apt,262,0,76,0,0,0,0,10,15,7,3,2022-01-11,13,1200 - 1300,2024-08-05 10:04:47,25,12,211,25,A473,Terminal 8 (American),345,7,134,18
JFK,New York J F Kennedy International Apt,70,0,16,0,0,0,0,9,14,1,1,2022-01-11,10,1300 - 1400,2024-08-05 10:04:47,17,12,44,17,A473,Terminal 8 (American),87,5,43,10
JFK,New York J F Kennedy International Apt,41,0,82,68,25,30,29,41,11,9,1,2022-01-11,2,1400 - 1500,2024-08-05 10:04:47,110,55,154,110,A473,Terminal 8 (American),284,26,130,51
JFK,New York J F Kennedy International Apt,52,0,113,171,101,52,18,40,11,16,3,2022-01-11,16,1500 - 1600,2024-08-05 10:04:47,98,53,173,98,A473,Terminal 8 (American),523,35,350,97
JFK,New York J F Kennedy International Apt,42,0,88,68,25,0,0,28,13,4,1,2022-01-11,11,1600 - 1700,2024-08-05 10:04:47,52,35,138,52,A473,Terminal 8 (American),227,17,89,52
JFK,New York J F Kennedy International Apt,65,0,52,0,0,0,0,14,12,4,1,2022-01-11,16,1700 - 1800,2024-08-05 10:04:47,23,19,46,23,A473,Terminal 8 (American),121,12,75,22
JFK,New York J F Kennedy International Apt,204,0,24,0,0,0,0,9,10,8,3,2022-01-11,20,1900 - 2000,2024-08-05 10:04:47,20,9,82,19,A473,Terminal 8 (American),236,9,154,20
JFK,New York J F Kennedy International Apt,46,0,8,0,0,0,0,11,6,1,1,2022-01-11,7,2100 - 2200,2024-08-05 10:04:47,18,13,9,18,A473,Terminal 8 (American),55,11,46,18
JFK,New York J F Kennedy International Apt,87,0,90,15,0,0,0,16,7,4,2,2022-01-11,3,2200 - 2300,2024-08-05 10:04:47,36,16,77,36,A473,Terminal 8 (American),196,17,119,36
JFK,New York J F Kennedy International Apt,57,0,26,0,0,0,0,12,6,2,1,2022-01-11,1,2300 - 0000,2024-08-05 10:04:47,22,14,23,22,A473,Terminal 8 (American),85,11,62,22
JFK,New York J F Kennedy International Apt,0,0,71,71,0,0,0,30,14,3,1,2022-01-12,6,0500 - 0600,2024-08-05 10:04:53,44,33,80,44,A473,Terminal 8 (American),145,27,65,42
